13:21; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
1242  ;-1,91522  ;2,02417  ;1,30606  ;-1,60963e+04
3546  ;-2,92364  ;3,47654  ;1,80141  ;-1,61317e+04
1041  ;-1,89829  ;6,49002  ;1,73779  ;-1,61503e+04
5011  ;-1,63677  ;5,78136  ;1,77823  ;-1,61552e+04
4251  ;-2,18555  ;2,97192  ;1,63012  ;-1,61634e+04
4089  ;-4,15677  ;2,78637  ;1,65495  ;-1,61679e+04
3428  ;-6,4864  ;8,24038  ;1,23214  ;-1,61754e+04
3122  ;-4,51898  ;4,19862  ;1,95648  ;-1,61824e+04
3987  ;-5,46889  ;5,55486  ;1,9753  ;-1,61871e+04
5317  ;-5,71014  ;2,61549  ;1,54417  ;-1,62134e+04
4970  ;-7,47769  ;4,37109  ;1,89765  ;-1,62182e+04
1795  ;-3,94387  ;8,15568  ;1,21818  ;-1,62495e+04
795  ;-5,69611  ;4,97012  ;1,99749  ;-1,62628e+04
8840  ;-1,14673  ;7,15932  ;1,49256  ;-1,63003e+04
1038  ;-4,36633  ;3,7787  ;1,86949  ;-1,63065e+04
3429  ;-5,81776  ;9,0609  ;0,754872  ;-1,63150e+04
2289  ;-0,45405  ;6,48558  ;1,35162  ;-1,63353e+04
4102  ;-3,83932  ;3,24202  ;1,73783  ;-1,63424e+04
4842  ;-2,69898  ;4,41825  ;1,90787  ;-1,63537e+04
1035  ;-8,57796  ;5,15435  ;1,74261  ;-1,63827e+04
6411  ;-9,64601  ;1,18287  ;0,789555  ;-1,64044e+04
9061  ;-0,731443  ;7,7826  ;1,24756  ;-1,64094e+04
8803  ;-4,30457  ;6,6446  ;1,74857  ;-1,64358e+04
4565  ;-7,56975  ;2,32548  ;1,39545  ;-1,64650e+04
4229  ;-6,65469  ;5,11703  ;1,9347  ;-1,64662e+04
9815  ;-9,28192  ;6,33138  ;1,50216  ;-1,64787e+04
3388  ;-1,23559  ;8,16069  ;1,18696  ;-1,65048e+04
1255  ;-8,48325  ;3,23362  ;1,56673  ;-1,65055e+04
1223  ;-7,09881  ;3,29785  ;1,71037  ;-1,65154e+04
4962  ;-7,86021  ;4,51774  ;1,85661  ;-1,65257e+04
4390  ;-3,38517  ;5,4439  ;1,92213  ;-1,65380e+04
4380  ;-3,3795  ;4,4859  ;1,92254  ;-1,65491e+04
3475  ;-1,29285  ;9,05161  ;0,735008  ;-1,65523e+04
8926  ;-5,2931  ;2,40134  ;1,437  ;-1,65532e+04
4677  ;-2,35189  ;4,74305  ;1,87636  ;-1,65620e+04
4093  ;-3,89782  ;2,44383  ;1,43769  ;-1,65674e+04
174  ;0  ;7,5  ;0,866025  ;-1,65750e+04
8941  ;-4,57032  ;7,66899  ;1,39945  ;-1,65777e+04
9812  ;-8,88941  ;6,64544  ;1,52231  ;-1,65859e+04
5149  ;-6,57603  ;6,21473  ;1,80922  ;-1,65899e+04
4098  ;-4,49874  ;2,23159  ;1,35142  ;-1,65980e+04
400  ;-10  ;7,52875  ;0,909964  ;-1,66050e+04
9408  ;-9,59262  ;6,03639  ;1,38683  ;-1,66090e+04
9833  ;-4,46875  ;8,28705  ;1,1815  ;-1,66210e+04
7771  ;-1,68023  ;1,36288  ;1,01522  ;-1,66275e+04
5779  ;-7,73184  ;5,87736  ;1,7989  ;-1,66318e+04
8320  ;-8,89074  ;1,74158  ;1,11278  ;-1,66566e+04
3966  ;-6,78839  ;5,66794  ;1,88788  ;-1,66635e+04
4378  ;-3,37341  ;4,87674  ;1,91668  ;-1,66641e+04
5863  ;-1,27883  ;1,99822  ;1,30086  ;-1,66683e+04
8401  ;-8,01212  ;2,29355  ;1,33036  ;-1,66714e+04
4389  ;-3,40749  ;6,34347  ;1,80334  ;-1,67071e+04
4832  ;-3,19485  ;4,0778  ;1,84314  ;-1,67468e+04
4673  ;-0,685005  ;4,23017  ;1,51006  ;-1,67496e+04
4338  ;-7,79103  ;3,26574  ;1,63855  ;-1,67678e+04
4254  ;-1,8238  ;3,3965  ;1,66016  ;-1,67686e+04
8937  ;-9,6675  ;7,335  ;1,1008  ;-1,67745e+04
9067  ;-0,763888  ;7,25107  ;1,31095  ;-1,68281e+04
9080  ;0  ;9,0588  ;0,69503  ;-1,68939e+04
1468  ;-4,0414  ;7,47851  ;1,44026  ;-1,68949e+04
6625  ;-8,66588  ;8,35388  ;1,13889  ;-1,69176e+04
4896  ;-5,81319  ;1,17629  ;0,899129  ;-1,69330e+04
7164  ;-6,07941  ;9,68859  ;0,472312  ;-1,69367e+04
4227  ;-6,29983  ;5,84665  ;1,84426  ;-1,69460e+04
6460  ;-8,69163  ;7,67729  ;1,32721  ;-1,69471e+04
4377  ;-5,3044  ;6,51342  ;1,72324  ;-1,69499e+04
10955  ;-6,75847  ;8,60191  ;0,936025  ;-1,69656e+04
3430  ;-5,33865  ;8,93827  ;0,794129  ;-1,69801e+04
2075  ;-6,42653  ;4,00769  ;1,83812  ;-1,70303e+04
3133  ;-4,80814  ;3,37939  ;1,68808  ;-1,70338e+04
7724  ;-2,02682  ;8,25007  ;1,13219  ;-1,70395e+04
3435  ;-5,66682  ;8,3149  ;1,14672  ;-1,70493e+04
8389  ;-7,50985  ;2,97237  ;1,54783  ;-1,70897e+04
3108  ;-9,27364  ;5,86728  ;1,4931  ;-1,71074e+04
8450  ;-0,712361  ;5,37571  ;1,49315  ;-1,71177e+04
6410  ;-10  ;0,941206  ;0,695032  ;-1,71188e+04
398  ;-10  ;2,5  ;0,866025  ;-1,71250e+04
4687  ;-1,29968  ;2,82369  ;1,42955  ;-1,71301e+04
4917  ;-4,55952  ;1,33129  ;0,889528  ;-1,71362e+04
3471  ;-4,88227  ;8,70083  ;0,882756  ;-1,71984e+04
4675  ;-1,61236  ;4,56358  ;1,68474  ;-1,72104e+04
6783  ;-4,91048  ;6,54114  ;1,68857  ;-1,72395e+04
11430  ;-2,4643  ;1,1165  ;0,834958  ;-1,72801e+04
3434  ;-6,16  ;7,91933  ;1,26142  ;-1,73201e+04
4268  ;-2,2441  ;2,61474  ;1,39839  ;-1,73498e+04
5045  ;-7,65198  ;7,56816  ;1,35486  ;-1,73563e+04
1585  ;-9,335  ;7,14125  ;1,29165  ;-1,73610e+04
4332  ;-8,20207  ;2,94025  ;1,476  ;-1,73707e+04
3314  ;-2,98072  ;8,01581  ;1,20509  ;-1,73942e+04
4383  ;-3,65386  ;5,88849  ;1,78471  ;-1,73992e+04
6455  ;-8,07583  ;7,71761  ;1,31848  ;-1,74007e+04
4139  ;-3,73871  ;4,0793  ;1,78578  ;-1,74152e+04
4373  ;-5,23319  ;7,37336  ;1,426  ;-1,74170e+04
5681  ;-0,709732  ;5,893  ;1,46045  ;-1,74453e+04
2073  ;-6,26301  ;4,77753  ;1,82774  ;-1,74586e+04
8322  ;-8,42227  ;1,34783  ;1,00367  ;-1,74701e+04
4910  ;-5,11276  ;0,774714  ;0,574296  ;-1,74800e+04
8839  ;-1,74045  ;7,09298  ;1,45457  ;-1,75504e+04
11425  ;-9,19153  ;2,84761  ;1,32212  ;-1,75602e+04
4100  ;-3,55406  ;3,67119  ;1,70638  ;-1,75618e+04
10312  ;-6,31093  ;8,66533  ;0,86957  ;-1,75752e+04
4142  ;-3,92925  ;4,50562  ;1,81867  ;-1,75933e+04
10950  ;-0,708405  ;2,38326  ;1,17368  ;-1,76004e+04
2089  ;-5,82949  ;3,87994  ;1,74841  ;-1,76189e+04
1253  ;-7,92089  ;2,64688  ;1,38528  ;-1,76328e+04
8301  ;-0,787623  ;1,46478  ;0,941767  ;-1,76514e+04
4385  ;-3,85306  ;6,38891  ;1,69167  ;-1,76583e+04
3109  ;-8,7758  ;6,07037  ;1,53753  ;-1,76873e+04
3171  ;-5,23137  ;3,80287  ;1,73241  ;-1,77132e+04
4117  ;-3,6677  ;4,75922  ;1,81062  ;-1,77149e+04
8277  ;-5,1003  ;9,56596  ;0,511569  ;-1,77178e+04
5866  ;-1,31239  ;1,70236  ;1,01199  ;-1,77274e+04
3168  ;-5,51828  ;4,17339  ;1,76927  ;-1,77430e+04
171  ;0  ;3,5  ;0,866025  ;-1,77444e+04
9674  ;-10  ;3  ;0,866025  ;-1,77490e+04
6799  ;-4,83927  ;7,40109  ;1,39133  ;-1,77708e+04
8717  ;-10  ;7,01438  ;0,887995  ;-1,77822e+04
3316  ;-2,43648  ;8,11882  ;1,16467  ;-1,77851e+04
4116  ;-3,66161  ;5,15006  ;1,80476  ;-1,77958e+04
4541  ;-1,27468  ;3,3042  ;1,43297  ;-1,77961e+04
4225  ;-6,28327  ;5,405  ;1,79435  ;-1,78117e+04
8888  ;0  ;7  ;0,866025  ;-1,78178e+04
4381  ;-3,91501  ;5,41745  ;1,80479  ;-1,78278e+04
5654  ;-7,6438  ;1,65368  ;1,03667  ;-1,78440e+04
7768  ;-2,29927  ;1,49434  ;1,01074  ;-1,78726e+04
5153  ;-5,68093  ;6,09188  ;1,71511  ;-1,78747e+04
8583  ;-3,39308  ;6,77189  ;1,54826  ;-1,78937e+04
7288  ;-2,51861  ;6,01608  ;1,66144  ;-1,79219e+04
5433  ;-7,05041  ;7,35424  ;1,3799  ;-1,79426e+04
799  ;-5,24994  ;2,98007  ;1,50666  ;-1,79516e+04
10063  ;-7,25464  ;8,65223  ;0,856968  ;-1,79580e+04
166  ;0  ;6,5  ;0,866025  ;-1,79844e+04
9403  ;-9,6675  ;6,82062  ;1,07884  ;-1,80064e+04
9919  ;-6,75124  ;0,721739  ;0,577645  ;-1,80092e+04
7819  ;-4,9025  ;2,25296  ;1,25112  ;-1,80165e+04
8804  ;-4,31035  ;7,2106  ;1,43214  ;-1,80251e+04
4382  ;-4,11422  ;5,91787  ;1,71175  ;-1,80304e+04
7900  ;-6,96436  ;3,9414  ;1,68418  ;-1,80305e+04
4893  ;-6,30201  ;1,44925  ;0,893106  ;-1,80995e+04
4963  ;-8,08646  ;5,01629  ;1,65927  ;-1,81204e+04
4678  ;-1,89823  ;5,06506  ;1,66491  ;-1,81702e+04
10049  ;-8,08618  ;1,62175  ;0,971577  ;-1,81809e+04
8872  ;-3,31201  ;7,55973  ;1,30101  ;-1,81834e+04
4228  ;-5,90815  ;5,50715  ;1,7373  ;-1,82169e+04
10806  ;0  ;2,98562  ;0,887995  ;-1,82214e+04
8300  ;-0,47984  ;1,2943  ;0,747589  ;-1,82250e+04
4186  ;-6,12209  ;3,02033  ;1,54215  ;-1,82756e+04
11043  ;-9,12954  ;3,35839  ;1,37907  ;-1,83024e+04
6492  ;-9,11858  ;3,85205  ;1,41232  ;-1,83432e+04
5783  ;-7,80234  ;6,6502  ;1,52522  ;-1,83505e+04
5013  ;-2,15975  ;5,77372  ;1,62448  ;-1,83701e+04
1263  ;-5,36714  ;6,88725  ;1,49336  ;-1,83795e+04
1115  ;-2,57298  ;3,20531  ;1,49071  ;-1,84056e+04
5652  ;-7,16028  ;1,62679  ;1,02242  ;-1,84363e+04
9441  ;-2,95719  ;0,438653  ;0,501373  ;-1,84454e+04
6456  ;-8,30272  ;7,3592  ;1,32352  ;-1,84701e+04
3384  ;-0,80046  ;8,64722  ;0,811409  ;-1,84830e+04
4138  ;-4,41753  ;3,23101  ;1,5022  ;-1,84837e+04
5680  ;-0,394021  ;5,48392  ;1,25327  ;-1,84959e+04
393  ;-10  ;6,5  ;0,866025  ;-1,84980e+04
1368  ;-7,87574  ;7,20819  ;1,35694  ;-1,84981e+04
10487  ;-2,20269  ;0,779686  ;0,586794  ;-1,84982e+04
7033  ;-0,39665  ;4,96663  ;1,28596  ;-1,85036e+04
5782  ;-8,28909  ;6,85321  ;1,41967  ;-1,85075e+04
7580  ;-7,68146  ;8,29577  ;1,01475  ;-1,85131e+04
180  ;0  ;4,5  ;0,866025  ;-1,85144e+04
172  ;0  ;5,5  ;0,866025  ;-1,85185e+04
4957  ;-7,75851  ;5,35303  ;1,67195  ;-1,85228e+04
7778  ;-1,35823  ;2,46651  ;1,19782  ;-1,85753e+04
9565  ;-2,94047  ;2,14528  ;1,20458  ;-1,85783e+04
5197  ;-5,19814  ;5,46596  ;1,71347  ;-1,86004e+04
5679  ;-0,394021  ;5,98392  ;1,25327  ;-1,86032e+04
3677  ;-4,51704  ;5,44695  ;1,71371  ;-1,86124e+04
10412  ;-7,27456  ;0,746825  ;0,577645  ;-1,86228e+04
3169  ;-5,07087  ;4,54843  ;1,70176  ;-1,86252e+04
4387  ;-4,44327  ;4,5329  ;1,70495  ;-1,86408e+04
4950  ;-10  ;4  ;0,866025  ;-1,86504e+04
3173  ;-4,78395  ;4,17791  ;1,66489  ;-1,86644e+04
4140  ;-4,10008  ;3,68666  ;1,58508  ;-1,86739e+04
10641  ;-9,50459  ;3,0583  ;1,20713  ;-1,86769e+04
8403  ;-8,55465  ;2,0155  ;1,08069  ;-1,86802e+04
4682  ;-0,706036  ;4,76187  ;1,38179  ;-1,86882e+04
4118  ;-4,18171  ;4,78649  ;1,6969  ;-1,86985e+04
8619  ;-8,88993  ;8,81527  ;0,760406  ;-1,87130e+04
6785  ;-4,97322  ;6,91498  ;1,4587  ;-1,87136e+04
3678  ;-4,43511  ;5,05388  ;1,69693  ;-1,87191e+04
7051  ;-4,72013  ;5,81441  ;1,65175  ;-1,87194e+04
9985  ;-3,86022  ;2,09176  ;1,18547  ;-1,87283e+04
5195  ;-5,40123  ;5,83342  ;1,65152  ;-1,87311e+04
1081  ;-1,58261  ;7,69594  ;1,17135  ;-1,87483e+04
10767  ;-7,67411  ;0,78102  ;0,62695  ;-1,87491e+04
1238  ;-1,84947  ;4,05447  ;1,55081  ;-1,87776e+04
4255  ;-2,21123  ;3,62989  ;1,52076  ;-1,87781e+04
5934  ;-0,400622  ;2,69005  ;0,999775  ;-1,87807e+04
9654  ;-8,9951  ;9,74703  ;0,434705  ;-1,88078e+04
4091  ;-3,72987  ;2,91582  ;1,44248  ;-1,88160e+04
796  ;-6,82991  ;4,58494  ;1,658  ;-1,88243e+04
2070  ;-5,89432  ;4,43078  ;1,65791  ;-1,88270e+04
394  ;-10  ;5,5  ;0,866025  ;-1,88300e+04
4144  ;-4,29062  ;4,11298  ;1,61796  ;-1,88814e+04
2071  ;-5,58311  ;4,72422  ;1,67877  ;-1,88894e+04
2072  ;-5,89159  ;5,0655  ;1,68739  ;-1,89110e+04
4895  ;-5,39281  ;1,64844  ;1,0039  ;-1,89279e+04
397  ;-10  ;3,5  ;0,866025  ;-1,89356e+04
10033  ;0  ;6  ;0,866025  ;-1,89415e+04
1524  ;-4,57929  ;6,9427  ;1,42403  ;-1,89596e+04
4386  ;-4,6313  ;3,758  ;1,5779  ;-1,89597e+04
4817  ;-3,03544  ;6,21473  ;1,60014  ;-1,89710e+04
6948  ;-0,421605  ;8,25187  ;0,845082  ;-1,89970e+04
5193  ;-5,62845  ;5,24869  ;1,67371  ;-1,90049e+04
8392  ;-8,7446  ;2,6622  ;1,22633  ;-1,90112e+04
9406  ;-10  ;6  ;0,866025  ;-1,90180e+04
4185  ;-6,59567  ;3,59464  ;1,51435  ;-1,90403e+04
7767  ;-1,96472  ;1,68994  ;0,986615  ;-1,90877e+04
4976  ;-7,21243  ;4,73159  ;1,61696  ;-1,90898e+04
6946  ;-10  ;5  ;0,866025  ;-1,90913e+04
5165  ;-6,01986  ;6,8338  ;1,45019  ;-1,91069e+04
3680  ;-4,83923  ;5,19533  ;1,66176  ;-1,91133e+04
6366  ;-9,14898  ;1,46301  ;0,809645  ;-1,91201e+04
3931  ;-1,66918  ;0,762815  ;0,586794  ;-1,91203e+04
10250  ;-2,20968  ;7,30946  ;1,26608  ;-1,91679e+04
3139  ;-1,40319  ;6,73059  ;1,35449  ;-1,91713e+04
10032  ;0  ;5  ;0,866025  ;-1,92061e+04
9564  ;-3,38831  ;2,12678  ;1,17884  ;-1,92103e+04
4833  ;-2,84419  ;3,80657  ;1,53245  ;-1,92200e+04
8910  ;-9,2179  ;4,91272  ;1,35704  ;-1,92304e+04
6817  ;-5,95718  ;7,46131  ;1,24661  ;-1,92377e+04
6363  ;-8,68051  ;1,06926  ;0,700532  ;-1,92409e+04
7581  ;-7,27416  ;6,99427  ;1,38198  ;-1,92626e+04
3112  ;-8,8816  ;5,61357  ;1,39211  ;-1,92626e+04
9636  ;-5,28797  ;8,30205  ;0,961879  ;-1,92670e+04
7836  ;-8,42219  ;9,26544  ;0,643968  ;-1,92689e+04
3679  ;-4,7573  ;4,80226  ;1,64499  ;-1,92882e+04
9593  ;-2,48244  ;4,23115  ;1,5625  ;-1,92933e+04
1356  ;-7,59496  ;4,87823  ;1,57593  ;-1,92970e+04
6555  ;-6,96361  ;5,13585  ;1,61117  ;-1,92994e+04
10323  ;-9,20601  ;5,38879  ;1,35686  ;-1,93007e+04
395  ;-10  ;4,5  ;0,866025  ;-1,93051e+04
9678  ;-10  ;9,07036  ;0,697764  ;-1,93122e+04
6339  ;-9,18653  ;4,40678  ;1,34684  ;-1,93199e+04
8802  ;-3,85884  ;6,95492  ;1,37524  ;-1,93228e+04
9480  ;-4,46113  ;1,87952  ;1,0992  ;-1,93335e+04
5169  ;-5,74366  ;6,46572  ;1,48524  ;-1,93598e+04
4956  ;-8,17678  ;5,77069  ;1,49319  ;-1,93702e+04
4094  ;-3,47093  ;2,57328  ;1,22522  ;-1,93824e+04
5977  ;-9,50297  ;1,81064  ;0,865845  ;-1,93974e+04
4339  ;-8,02827  ;3,88417  ;1,48526  ;-1,94147e+04
1186  ;-7,09732  ;5,68676  ;1,56435  ;-1,94186e+04
9552  ;-2,98751  ;2,49525  ;1,21588  ;-1,94253e+04
8683  ;0  ;4  ;0,866025  ;-1,94291e+04
1194  ;-6,67259  ;6,78034  ;1,40702  ;-1,94403e+04
1266  ;-3,13893  ;5,54213  ;1,58508  ;-1,94433e+04
5196  ;-5,26955  ;4,97806  ;1,622  ;-1,94629e+04
6504  ;-7,34614  ;5,2825  ;1,57014  ;-1,94661e+04
9823  ;-3,77778  ;7,74275  ;1,128  ;-1,94977e+04
1264  ;-3,11541  ;4,40782  ;1,57418  ;-1,94978e+04
5150  ;-6,88495  ;6,23355  ;1,48568  ;-1,95206e+04
6491  ;-8,55636  ;4,13059  ;1,443  ;-1,95484e+04
6338  ;-9,49363  ;4,05197  ;1,24038  ;-1,95612e+04
5318  ;-4,85934  ;2,83169  ;1,32078  ;-1,95721e+04
7007  ;-9,525  ;5,0579  ;1,25059  ;-1,95862e+04
10623  ;-3,46967  ;9,0049  ;0,650569  ;-1,96079e+04
5781  ;-8,17548  ;6,27814  ;1,43489  ;-1,96185e+04
7765  ;-2,56917  ;1,8596  ;1,0115  ;-1,96281e+04
4679  ;-2,13534  ;4,55595  ;1,53099  ;-1,96391e+04
7335  ;-3,12717  ;4,97498  ;1,57963  ;-1,96497e+04
3375  ;-1,7053  ;8,26948  ;0,931485  ;-1,96577e+04
10956  ;-4,83159  ;8,06461  ;1,0505  ;-1,96602e+04
11431  ;-2,7342  ;1,48176  ;0,835713  ;-1,96730e+04
8393  ;-8,46342  ;2,36883  ;1,13561  ;-1,96759e+04
6039  ;-2,54097  ;6,85338  ;1,362  ;-1,96861e+04
6624  ;-9,05602  ;8,0678  ;1,02675  ;-1,97190e+04
9763  ;-3,18203  ;1,46325  ;0,809971  ;-1,97337e+04
4101  ;-3,2034  ;3,39996  ;1,39569  ;-1,97466e+04
5168  ;-6,39639  ;6,41226  ;1,44206  ;-1,97740e+04
9834  ;-4,30266  ;7,87413  ;1,09131  ;-1,97750e+04
9635  ;-5,78114  ;7,90648  ;1,07658  ;-1,97800e+04
5141  ;-2,76831  ;4,73262  ;1,54267  ;-1,98013e+04
7327  ;-2,78007  ;5,29978  ;1,54812  ;-1,98086e+04
2091  ;-5,67124  ;3,43575  ;1,41249  ;-1,98106e+04
5070  ;-5,07311  ;3,35868  ;1,39648  ;-1,98671e+04
5572  ;-6,60875  ;5,86547  ;1,52073  ;-1,99163e+04
8598  ;-0,400622  ;3,20443  ;0,977805  ;-1,99892e+04
4901  ;-5,83851  ;0,872162  ;0,578899  ;-2,00023e+04
3427  ;-6,94563  ;7,94081  ;1,07364  ;-2,00107e+04
4982  ;-7,61782  ;4,0284  ;1,45664  ;-2,00141e+04
1321  ;-2,42121  ;5,05743  ;1,51116  ;-2,00250e+04
1234  ;-6,12019  ;6,04418  ;1,47711  ;-2,00714e+04
4980  ;-8,03543  ;4,33285  ;1,45607  ;-2,00786e+04
4911  ;-4,61276  ;0,774714  ;0,574296  ;-2,01193e+04
3315  ;-2,66403  ;7,60136  ;1,10987  ;-2,01230e+04
4815  ;-3,02103  ;6,64316  ;1,34506  ;-2,01469e+04
4671  ;-1,30035  ;3,96217  ;1,32361  ;-2,01629e+04
8805  ;-4,12779  ;6,68701  ;1,36713  ;-2,01843e+04
10046  ;-7,38205  ;2,02836  ;1,02215  ;-2,01975e+04
10015  ;-0,94705  ;1,94616  ;0,95924  ;-2,02001e+04
9469  ;-8,10895  ;8,03231  ;1,00209  ;-2,02054e+04
9563  ;-3,017  ;1,8411  ;0,985755  ;-2,02361e+04
2074  ;-6,46122  ;4,23819  ;1,48816  ;-2,02415e+04
8050  ;-6,29867  ;2,13555  ;1,10505  ;-2,02492e+04
2284  ;-6,45849  ;4,87291  ;1,51764  ;-2,02778e+04
4683  ;-1,08427  ;5,00298  ;1,32927  ;-2,02903e+04
11106  ;-9,26012  ;6,60702  ;1,16662  ;-2,03116e+04
9835  ;0  ;0,929637  ;0,697764  ;-2,03118e+04
4391  ;-3,40761  ;5,98673  ;1,44766  ;-2,03257e+04
7899  ;-6,15462  ;2,61836  ;1,15564  ;-2,03583e+04
4891  ;-5,88163  ;1,9214  ;0,997874  ;-2,03721e+04
4260  ;-1,8486  ;2,65538  ;1,20812  ;-2,03824e+04
10637  ;-3,46467  ;7,03897  ;1,26784  ;-2,03995e+04
8597  ;-0,375619  ;3,68494  ;0,98122  ;-2,04111e+04
4837  ;-3,47462  ;4,00122  ;1,43742  ;-2,04314e+04
4834  ;-3,15665  ;3,77864  ;1,43066  ;-2,04316e+04
7749  ;-0,421605  ;7,76712  ;0,855221  ;-2,04699e+04
10926  ;-1,21291  ;7,86509  ;1,00789  ;-2,05091e+04
1323  ;-0,801244  ;2,90885  ;1,08958  ;-2,05093e+04
10041  ;-6,8228  ;2,01214  ;1,01702  ;-2,05200e+04
4907  ;-4,86489  ;1,90089  ;0,998899  ;-2,05710e+04
1593  ;-0,95968  ;1,07188  ;0,625768  ;-2,05768e+04
3470  ;-4,27246  ;8,68391  ;0,718595  ;-2,05810e+04
3140  ;-1,93518  ;6,54216  ;1,33776  ;-2,05813e+04
5862  ;-1,59688  ;2,02942  ;0,983387  ;-2,06044e+04
8053  ;-5,61947  ;2,4259  ;1,11412  ;-2,06426e+04
5571  ;-6,59219  ;5,42382  ;1,47082  ;-2,06462e+04
8874  ;-2,25646  ;7,67844  ;1,07133  ;-2,06706e+04
8540  ;-0,375619  ;4,18494  ;0,98122  ;-2,06956e+04
989  ;-1,828  ;8,84302  ;0,691616  ;-2,07024e+04
7815  ;-3,66516  ;4,42754  ;1,47031  ;-2,07127e+04
8062  ;-3,4036  ;4,68114  ;1,46226  ;-2,07249e+04
4906  ;-5,20244  ;2,21174  ;1,00694  ;-2,07331e+04
10047  ;-7,82443  ;1,99643  ;0,957061  ;-2,07362e+04
4959  ;-8,28258  ;5,31388  ;1,34777  ;-2,07538e+04
7766  ;-2,23462  ;2,05519  ;0,98737  ;-2,07554e+04
8448  ;-1,08164  ;5,52027  ;1,29657  ;-2,07643e+04
8292  ;-3,41536  ;5,24829  ;1,46771  ;-2,07652e+04
8897  ;-3,66876  ;5,51568  ;1,46774  ;-2,07999e+04
8015  ;-9,50297  ;2,29539  ;0,87598  ;-2,08166e+04
8889  ;-0,45405  ;7,23558  ;0,918604  ;-2,08236e+04
5740  ;-5,82941  ;9,25557  ;0,472312  ;-2,08277e+04
1794  ;-3,74758  ;8,55253  ;0,755275  ;-2,08432e+04
7911  ;-4,21709  ;6,29071  ;1,38671  ;-2,08595e+04
10055  ;-6,62478  ;2,53846  ;1,10454  ;-2,08728e+04
4818  ;-2,41524  ;6,33194  ;1,32081  ;-2,08868e+04
5194  ;-5,84049  ;5,78572  ;1,41352  ;-2,09606e+04
8621  ;-9,10156  ;8,54197  ;0,739792  ;-2,10032e+04
4226  ;-6,10363  ;5,60253  ;1,4272  ;-2,10367e+04
8838  ;-1,24535  ;7,33355  ;1,07127  ;-2,10376e+04
1207  ;-4,46873  ;2,68331  ;1,13491  ;-2,10441e+04
6040  ;-2,99531  ;7,14527  ;1,20579  ;-2,10784e+04
4340  ;-7,51494  ;3,45448  ;1,27179  ;-2,10949e+04
3141  ;-1,34317  ;6,22893  ;1,25614  ;-2,11112e+04
10903  ;-7,4418  ;7,99113  ;0,994587  ;-2,11241e+04
9407  ;-9,59262  ;6,28639  ;0,953813  ;-2,11534e+04
1265  ;-3,67629  ;6,43132  ;1,31023  ;-2,11588e+04
4993  ;-4,15128  ;3,13896  ;1,21779  ;-2,12055e+04
4009  ;-6,56781  ;7,36692  ;1,10077  ;-2,12579e+04
1210  ;-3,83383  ;3,59461  ;1,30066  ;-2,12632e+04
6535  ;-8,78261  ;4,62914  ;1,24566  ;-2,12916e+04
7150  ;-6,77695  ;9,19216  ;0,538767  ;-2,13085e+04
8623  ;-5,41406  ;6,24362  ;1,35151  ;-2,13116e+04
3376  ;-2,00413  ;7,95447  ;0,953122  ;-2,13128e+04
4341  ;-8,20716  ;3,42236  ;1,19997  ;-2,13218e+04
6199  ;-9,59262  ;5,78639  ;0,953813  ;-2,13718e+04
6534  ;-8,81398  ;5,13508  ;1,25587  ;-2,13842e+04
4187  ;-6,61886  ;3,14183  ;1,21998  ;-2,14231e+04
4688  ;-0,776241  ;3,38936  ;1,093  ;-2,14235e+04
10056  ;-7,14891  ;2,41504  ;1,01651  ;-2,14275e+04
10624  ;-7,73319  ;2,34976  ;1,01198  ;-2,14477e+04
1292  ;-0,751238  ;3,86988  ;1,09642  ;-2,14616e+04
7015  ;-1,70298  ;5,2577  ;1,2985  ;-2,14632e+04
9610  ;-7,28205  ;9,18908  ;0,538767  ;-2,14633e+04
5319  ;-4,6825  ;3,2103  ;1,21061  ;-2,14695e+04
9551  ;-2,28166  ;2,40516  ;0,998675  ;-2,14836e+04
10576  ;-5,57832  ;7,44846  ;1,06177  ;-2,15087e+04
7590  ;-7,72005  ;7,71422  ;0,998398  ;-2,15096e+04
4143  ;-4,02437  ;4,02094  ;1,33355  ;-2,15206e+04
4257  ;-1,88797  ;3,11794  ;1,199  ;-2,15221e+04
792  ;-6,09253  ;3,89143  ;1,31833  ;-2,15315e+04
10954  ;-6,32941  ;9,25557  ;0,472312  ;-2,15391e+04
4900  ;-6,33851  ;0,872162  ;0,578899  ;-2,15451e+04
4384  ;-3,93744  ;5,96028  ;1,33031  ;-2,15493e+04
6781  ;-4,82301  ;6,18725  ;1,32672  ;-2,15921e+04
1459  ;-9,00595  ;2,09078  ;0,885935  ;-2,16110e+04
1216  ;-4,21491  ;4,44726  ;1,36643  ;-2,16418e+04
2067  ;-5,78132  ;4,18488  ;1,33919  ;-2,16566e+04
3407  ;-1,3356  ;8,43863  ;0,768016  ;-2,16616e+04
4270  ;-1,90715  ;2,2982  ;0,976394  ;-2,16789e+04
794  ;-6,08707  ;5,16088  ;1,37728  ;-2,16807e+04
7902  ;-7,10449  ;3,59871  ;1,24318  ;-2,16807e+04
8746  ;-4,36505  ;3,66595  ;1,29349  ;-2,16909e+04
6536  ;-8,26168  ;4,83141  ;1,25873  ;-2,16930e+04
