13:36; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 10
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
4767  ;-1,89944  ;8,20668  ;3,33765  ;-1,51596e+05
3618  ;-7,65201  ;4,45037  ;4,79545  ;-1,51741e+05
8865  ;-0,997294  ;3,97612  ;4,18688  ;-1,51746e+05
6251  ;-8,45918  ;5,47034  ;4,5056  ;-1,51764e+05
10502  ;-0,3041  ;2,28716  ;3,02746  ;-1,51841e+05
10064  ;-0,310805  ;8,50903  ;2,44945  ;-1,51900e+05
10503  ;-0,312073  ;1,86841  ;2,7539  ;-1,51973e+05
2904  ;-8,27113  ;6,30874  ;4,42208  ;-1,52272e+05
4764  ;-2,08233  ;8,93898  ;2,57458  ;-1,52588e+05
2842  ;-7,51222  ;4,05895  ;4,75102  ;-1,52957e+05
1870  ;-4,06389  ;6,953  ;4,61612  ;-1,53182e+05
7702  ;-0,326732  ;8,86564  ;2,14203  ;-1,53282e+05
9455  ;-4,86276  ;0,341702  ;1,44032  ;-1,53329e+05
6452  ;-1,41074  ;6,29867  ;4,34231  ;-1,53405e+05
2767  ;-3,68297  ;2,49398  ;4,25483  ;-1,53876e+05
5942  ;-1,08806  ;4,83596  ;4,31209  ;-1,53877e+05
3486  ;-6,53461  ;5,04285  ;4,98638  ;-1,54035e+05
2756  ;-4,35204  ;1,78749  ;3,54933  ;-1,54357e+05
7718  ;-1,62037  ;9,33085  ;1,62698  ;-1,54464e+05
2423  ;-6,39349  ;2,51572  ;4,30388  ;-1,54582e+05
6448  ;-1,02277  ;6,25437  ;4,14984  ;-1,54626e+05
4527  ;-7,38951  ;1,6354  ;3,36387  ;-1,54816e+05
6693  ;-6,53133  ;1,26657  ;2,92677  ;-1,54875e+05
10074  ;-10  ;6,94753  ;3,06431  ;-1,54924e+05
2637  ;-3,62179  ;5,32826  ;4,94369  ;-1,54980e+05
1881  ;-5,62257  ;6,551  ;4,71972  ;-1,55132e+05
4715  ;-3,95333  ;8,2075  ;3,63043  ;-1,55224e+05
3175  ;-6,24175  ;2,04896  ;3,89009  ;-1,55273e+05
11475  ;-9,68192  ;1,48438  ;2,45645  ;-1,55361e+05
781  ;-6,02321  ;5,02851  ;4,98628  ;-1,55997e+05
3873  ;-6,28131  ;5,41788  ;4,95533  ;-1,56240e+05
466  ;-10  ;5  ;3,4641  ;-1,56581e+05
3798  ;-8,11616  ;3,00616  ;4,20482  ;-1,56654e+05
3621  ;-8,11232  ;4,49407  ;4,60997  ;-1,56873e+05
1805  ;-4,107  ;2,58118  ;4,3279  ;-1,56914e+05
243  ;0  ;5  ;3,4641  ;-1,56965e+05
6647  ;-1,3959  ;3,97558  ;4,38514  ;-1,57019e+05
677  ;-4,99351  ;4,98789  ;5,01251  ;-1,57034e+05
8564  ;-2,31519  ;8,3538  ;3,19283  ;-1,57045e+05
7560  ;-4,87195  ;1,07203  ;2,43747  ;-1,57324e+05
4845  ;-1,76193  ;4,80088  ;4,61423  ;-1,57327e+05
3162  ;-1,52729  ;1,91439  ;3,39364  ;-1,57748e+05
2029  ;-5,50836  ;5,0082  ;4,9994  ;-1,57926e+05
4068  ;-3,43513  ;4,95214  ;4,95323  ;-1,58012e+05
9649  ;-8,90848  ;4,40742  ;4,29725  ;-1,58095e+05
2321  ;-4,94646  ;2,09732  ;3,92237  ;-1,58325e+05
1768  ;-6,00542  ;3,46924  ;4,68489  ;-1,58372e+05
860  ;-5,51008  ;2,0885  ;3,86075  ;-1,58512e+05
11248  ;-9,31353  ;4,83137  ;4,03305  ;-1,58541e+05
3236  ;-6,37824  ;8,21554  ;3,53764  ;-1,58740e+05
3391  ;-8,7203  ;6,46044  ;4,1371  ;-1,58996e+05
5944  ;-0,66972  ;5,21667  ;4,0287  ;-1,59300e+05
3245  ;-7,06326  ;8,17792  ;3,55269  ;-1,59502e+05
3093  ;-2,09443  ;3,11207  ;4,31108  ;-1,59992e+05
1959  ;-4,59761  ;7,10741  ;4,50196  ;-1,60600e+05
1651  ;-6,72371  ;6,20702  ;4,74113  ;-1,60605e+05
2924  ;-6,97843  ;7,12327  ;4,34478  ;-1,60652e+05
9467  ;-8,39153  ;8,21504  ;3,214  ;-1,60796e+05
4642  ;-2,32496  ;6,85585  ;4,37149  ;-1,61251e+05
5745  ;0  ;6,93764  ;3,05764  ;-1,61324e+05
5718  ;-10  ;3,06409  ;3,05165  ;-1,61485e+05
5945  ;-0,655186  ;4,6904  ;4,0033  ;-1,61631e+05
2883  ;-3,32443  ;7,16691  ;4,33133  ;-1,61871e+05
3797  ;-8,09369  ;3,66559  ;4,434  ;-1,61875e+05
2909  ;-7,86602  ;6,38865  ;4,47425  ;-1,61995e+05
11242  ;-9,32309  ;5,34178  ;4,013  ;-1,62322e+05
7038  ;-4,46011  ;8,93788  ;2,44636  ;-1,62506e+05
11406  ;-0,714323  ;8,4952  ;2,70351  ;-1,62759e+05
8675  ;-8,94425  ;5,1185  ;4,24625  ;-1,62764e+05
1871  ;-3,78029  ;7,32513  ;4,25228  ;-1,62799e+05
7105  ;-0,366435  ;5,9354  ;3,69036  ;-1,63032e+05
1679  ;-4,45486  ;4,97475  ;4,96653  ;-1,63082e+05
1865  ;-3,33039  ;6,64326  ;4,64204  ;-1,63100e+05
1652  ;-6,19372  ;5,89397  ;4,84361  ;-1,63212e+05
3794  ;-7,54726  ;2,13083  ;3,72588  ;-1,63214e+05
3619  ;-7,97253  ;4,10265  ;4,56554  ;-1,63274e+05
656  ;-6,90803  ;6,60678  ;4,55787  ;-1,63811e+05
8019  ;-9,63525  ;4,11467  ;3,69385  ;-1,64286e+05
11267  ;-7,24614  ;0,594476  ;1,59854  ;-1,64550e+05
7889  ;-5,359  ;1,04473  ;2,34277  ;-1,64699e+05
3094  ;-2,06644  ;3,70331  ;4,48297  ;-1,64786e+05
5474  ;-3,39588  ;7,60967  ;4,06026  ;-1,64803e+05
676  ;-3,91622  ;4,9616  ;4,92055  ;-1,64943e+05
8676  ;-9,2872  ;5,84533  ;3,98737  ;-1,65037e+05
3717  ;-8,29994  ;5,10125  ;4,55778  ;-1,65041e+05
10224  ;0  ;3,05267  ;3,06431  ;-1,65051e+05
10512  ;-0,884788  ;1,43445  ;2,67366  ;-1,65113e+05
4218  ;-9,64482  ;5,93684  ;3,67154  ;-1,65141e+05
3977  ;-2,94002  ;7,45145  ;4,1393  ;-1,65229e+05
10561  ;-0,32828  ;1,00665  ;1,70061  ;-1,65889e+05
6310  ;-1,21814  ;2,63202  ;3,72274  ;-1,66096e+05
8600  ;-8,90836  ;5,62205  ;4,22061  ;-1,66498e+05
1271  ;-7,90713  ;1,35691  ;2,8208  ;-1,66896e+05
3719  ;-7,87305  ;4,90077  ;4,6573  ;-1,66912e+05
1763  ;-4,74048  ;2,65009  ;4,29882  ;-1,66936e+05
1154  ;-9,1614  ;9,0379  ;1,96814  ;-1,67300e+05
3820  ;-4,83596  ;7,50903  ;4,17121  ;-1,67374e+05
1558  ;-7,00249  ;0,577452  ;1,15529  ;-1,67484e+05
8830  ;-3,18434  ;9,35533  ;1,53559  ;-1,67568e+05
9885  ;-8,69039  ;9,69508  ;1,3418  ;-1,67912e+05
3791  ;-6,93529  ;1,82109  ;3,42297  ;-1,68026e+05
3207  ;-4,96116  ;5,71734  ;4,89246  ;-1,68380e+05
5738  ;-0,351901  ;4,09732  ;3,66213  ;-1,68522e+05
3225  ;-6,24425  ;7,91765  ;3,82835  ;-1,68829e+05
7830  ;-3,36526  ;1,08589  ;2,5696  ;-1,68937e+05
7975  ;-9,67924  ;2,32843  ;2,96899  ;-1,69212e+05
7556  ;-6,63925  ;1,12852  ;2,5231  ;-1,69240e+05
8411  ;-8,93494  ;1,5299  ;2,84926  ;-1,69451e+05
1882  ;-5,38843  ;6,21374  ;4,76762  ;-1,69553e+05
2130  ;-2,31241  ;6,42777  ;4,48262  ;-1,69668e+05
4768  ;-1,46488  ;7,95251  ;3,33403  ;-1,69975e+05
2141  ;-1,40418  ;6,66078  ;4,147  ;-1,70061e+05
7298  ;-5,51828  ;8,87991  ;2,38188  ;-1,70197e+05
10066  ;-0,310805  ;8,09771  ;2,70658  ;-1,70548e+05
2266  ;-5,93563  ;5,5046  ;4,87456  ;-1,70570e+05
9237  ;-4,97627  ;8,93536  ;2,38884  ;-1,71050e+05
1630  ;-6,27854  ;6,83722  ;4,52496  ;-1,71104e+05
2992  ;-4,31401  ;7,47954  ;4,13812  ;-1,71471e+05
3227  ;-5,50733  ;7,51315  ;4,09531  ;-1,71820e+05
7871  ;-9,68192  ;1,8957  ;2,71358  ;-1,72144e+05
4398  ;-4,77271  ;1,45594  ;2,97868  ;-1,72439e+05
5105  ;-2,05863  ;4,47511  ;4,59048  ;-1,72705e+05
2265  ;-5,42078  ;5,48429  ;4,88767  ;-1,72853e+05
6206  ;-6,59376  ;9,68859  ;1,34176  ;-1,73138e+05
3771  ;-1,85065  ;6,21878  ;4,41891  ;-1,73464e+05
1874  ;-4,00865  ;6,47001  ;4,62131  ;-1,73513e+05
2010  ;-6,30385  ;3,04319  ;4,39123  ;-1,73659e+05
7732  ;-1,59755  ;0,638611  ;1,52883  ;-1,73908e+05
3148  ;-2,11726  ;1,90793  ;3,48804  ;-1,74393e+05
4804  ;-9,23022  ;7,63542  ;3,2224  ;-1,74462e+05
7719  ;-1,74153  ;8,94419  ;2,20636  ;-1,74747e+05
1864  ;-2,77476  ;6,54666  ;4,5116  ;-1,74791e+05
813  ;-1,63434  ;5,58975  ;4,42976  ;-1,74889e+05
11264  ;-0,73025  ;8,85181  ;2,39609  ;-1,74932e+05
2434  ;-7,2025  ;3,1948  ;4,3679  ;-1,74969e+05
8456  ;-8,6476  ;2,60352  ;3,68939  ;-1,75003e+05
8097  ;-0,664383  ;6,29978  ;3,77093  ;-1,75015e+05
1632  ;-6,37804  ;6,29373  ;4,66035  ;-1,75077e+05
4638  ;-2,54426  ;7,23378  ;4,17848  ;-1,75481e+05
3776  ;-2,69584  ;7,8009  ;3,75844  ;-1,75779e+05
6394  ;0  ;3,57705  ;3,16362  ;-1,75992e+05
11116  ;-2,24628  ;0,639995  ;1,55909  ;-1,76013e+05
8655  ;-2,38196  ;8,94033  ;2,28272  ;-1,76241e+05
3224  ;-6,11692  ;7,49826  ;4,07923  ;-1,76790e+05
2139  ;-1,85665  ;7,00897  ;4,11247  ;-1,76823e+05
10505  ;-0,616173  ;2,02243  ;2,98853  ;-1,76895e+05
2574  ;-2,89478  ;3,09753  ;4,34677  ;-1,77440e+05
658  ;-5,84805  ;5,98069  ;4,76283  ;-1,77636e+05
4465  ;-1,63612  ;3,52042  ;4,25656  ;-1,78137e+05
4825  ;-3,84537  ;1,847  ;3,59295  ;-1,78182e+05
10269  ;-0,951667  ;0,894041  ;1,94488  ;-1,78184e+05
4829  ;-5,36712  ;1,76577  ;3,35173  ;-1,78295e+05
9280  ;-9,31237  ;1,55376  ;2,67948  ;-1,78669e+05
11084  ;-7,8467  ;9,37841  ;1,6133  ;-1,78934e+05
4466  ;-1,46135  ;2,97609  ;3,88494  ;-1,79128e+05
2424  ;-6,40852  ;2,38205  ;3,97126  ;-1,79245e+05
8895  ;-0,333631  ;7,30759  ;3,1384  ;-1,80075e+05
2133  ;-2,28939  ;6,03174  ;4,52238  ;-1,80418e+05
7829  ;-2,82778  ;1,04425  ;2,45614  ;-1,80710e+05
10442  ;-0,651149  ;3,73423  ;3,72076  ;-1,80972e+05
5744  ;0  ;6,41682  ;3,16797  ;-1,80984e+05
6752  ;-3,79687  ;1,21384  ;2,73347  ;-1,81568e+05
6745  ;-3,81884  ;1,49388  ;3,13666  ;-1,81780e+05
4716  ;-3,366  ;7,99613  ;3,6406  ;-1,81958e+05
1897  ;-5,1293  ;7,13988  ;4,2705  ;-1,82485e+05
3379  ;-8,27132  ;7,28919  ;3,88845  ;-1,82711e+05
4929  ;-5,83851  ;0,43915  ;1,01191  ;-1,82912e+05
1863  ;-2,99406  ;6,92459  ;4,31859  ;-1,83213e+05
666  ;-5,24677  ;3,60677  ;4,6104  ;-1,83848e+05
7301  ;-6,09429  ;8,88284  ;2,37352  ;-1,84025e+05
3147  ;-2,4891  ;2,32371  ;3,82874  ;-1,84072e+05
1806  ;-4,09777  ;3,12864  ;4,39712  ;-1,84326e+05
5719  ;-10  ;3,58436  ;3,16231  ;-1,84527e+05
3777  ;-2,44014  ;5,58574  ;4,61418  ;-1,84814e+05
4775  ;-1,02962  ;8,04065  ;3,07084  ;-1,84837e+05
1776  ;-5,68296  ;4,24135  ;4,79879  ;-1,84939e+05
3255  ;-7,60104  ;7,99705  ;3,51717  ;-1,85106e+05
1837  ;-3,67374  ;3,04143  ;4,32405  ;-1,85133e+05
3091  ;-2,33034  ;4,08793  ;4,53274  ;-1,85236e+05
2418  ;-7,08134  ;3,63187  ;4,49944  ;-1,85296e+05
4232  ;-7,36209  ;4,88603  ;4,65742  ;-1,85685e+05
2925  ;-7,60234  ;7,21619  ;4,047  ;-1,85698e+05
11265  ;-1,32577  ;8,79708  ;2,35118  ;-1,86057e+05
2140  ;-1,8441  ;6,58089  ;4,2236  ;-1,86170e+05
5215  ;-9,20489  ;0,417622  ;1,06183  ;-1,86273e+05
3837  ;-4,93424  ;7,88336  ;3,76309  ;-1,86302e+05
4467  ;-1,00304  ;3,38443  ;3,83042  ;-1,86434e+05
5721  ;-9,65969  ;2,67063  ;3,12673  ;-1,86698e+05
8035  ;-10  ;6,42323  ;3,16367  ;-1,86867e+05
3090  ;-2,35832  ;3,4967  ;4,36085  ;-1,86925e+05
9651  ;-8,93829  ;3,84901  ;4,03759  ;-1,86953e+05
2132  ;-2,75174  ;6,15062  ;4,55135  ;-1,86971e+05
2254  ;-3,32244  ;4,26453  ;4,74265  ;-1,87233e+05
8082  ;-1,01796  ;6,63985  ;3,85536  ;-1,87252e+05
3622  ;-7,10847  ;4,52255  ;4,68013  ;-1,87434e+05
1875  ;-3,67827  ;6,22769  ;4,60858  ;-1,87448e+05
3970  ;-8,56732  ;4,06497  ;4,28952  ;-1,87451e+05
973  ;-2,93226  ;8,36831  ;3,09779  ;-1,89145e+05
8158  ;-8,58978  ;3,40555  ;4,06035  ;-1,89701e+05
1159  ;-8,12111  ;2,25223  ;3,53233  ;-1,89761e+05
2419  ;-6,96868  ;4,13112  ;4,6357  ;-1,89765e+05
9607  ;-0,313401  ;7,63296  ;2,90344  ;-1,90140e+05
1197  ;-8,39627  ;8,64432  ;2,61341  ;-1,90533e+05
1692  ;-6,66183  ;8,93068  ;2,41499  ;-1,90559e+05
3389  ;-8,62774  ;6,93089  ;3,89524  ;-1,91170e+05
6061  ;-4,8503  ;9,56596  ;0,944582  ;-1,91396e+05
4221  ;-2,23221  ;5,02008  ;4,57982  ;-1,91436e+05
9466  ;-7,83323  ;9,00543  ;2,24743  ;-1,91974e+05
10474  ;-2,83754  ;8,952  ;2,24212  ;-1,92408e+05
3623  ;-7,30717  ;2,53366  ;3,94793  ;-1,92505e+05
9057  ;-7,20435  ;1,03141  ;2,48481  ;-1,93196e+05
1047  ;-2,19303  ;1,44788  ;2,83318  ;-1,93784e+05
9525  ;-0,623387  ;0,746659  ;1,6398  ;-1,93900e+05
4803  ;-8,82761  ;8,08677  ;3,18149  ;-1,94002e+05
4831  ;-2,73231  ;2,66777  ;3,99094  ;-1,94529e+05
11275  ;-9,36117  ;2,06189  ;2,9307  ;-1,94696e+05
1667  ;-5,0782  ;4,22184  ;4,75492  ;-1,94951e+05
9090  ;-8,40751  ;3,00635  ;3,91144  ;-1,95102e+05
3774  ;-2,30007  ;7,58324  ;3,79762  ;-1,95536e+05
7044  ;-8,01412  ;1,80457  ;3,17656  ;-1,96001e+05
2420  ;-6,68009  ;3,12825  ;4,30688  ;-1,96355e+05
1163  ;-4,4421  ;8,55326  ;2,84511  ;-1,96419e+05
8659  ;-8,70066  ;9,21403  ;1,62804  ;-1,96590e+05
4844  ;-1,60194  ;5,1933  ;4,34574  ;-1,96967e+05
3232  ;-5,79738  ;7,06752  ;4,24175  ;-1,97235e+05
2005  ;-6,0612  ;4,43074  ;4,70117  ;-1,97236e+05
2905  ;-7,84459  ;5,77267  ;4,47318  ;-1,97244e+05
928  ;-4,19989  ;7,84145  ;3,68831  ;-1,97342e+05
2649  ;-5,67685  ;2,42158  ;3,94192  ;-1,97455e+05
3222  ;-6,75057  ;7,74614  ;3,71841  ;-1,97563e+05
2910  ;-7,53194  ;6,6997  ;4,26009  ;-1,98209e+05
3833  ;-4,84319  ;8,10205  ;3,49158  ;-1,98255e+05
1267  ;-5,22416  ;1,44305  ;2,8427  ;-1,98378e+05
2431  ;-6,07941  ;9,68859  ;1,33834  ;-1,98470e+05
1687  ;-7,42833  ;8,99367  ;2,39043  ;-1,98545e+05
7060  ;-8,98374  ;2,03804  ;3,10048  ;-1,98600e+05
1960  ;-4,36144  ;6,64821  ;4,43256  ;-1,98683e+05
7043  ;-7,40214  ;1,49483  ;2,87366  ;-1,99076e+05
8083  ;-1,41305  ;6,98089  ;3,82854  ;-1,99763e+05
2251  ;-3,86197  ;4,21924  ;4,72293  ;-2,00418e+05
2426  ;-6,78476  ;2,46712  ;3,88691  ;-2,00464e+05
9141  ;-9,5807  ;9,08931  ;1,68183  ;-2,01373e+05
4572  ;-8,28178  ;0,652458  ;1,56295  ;-2,01633e+05
1779  ;-6,02653  ;3,93849  ;4,64597  ;-2,02547e+05
2889  ;-7,43948  ;5,85258  ;4,52534  ;-2,02794e+05
4641  ;-1,86552  ;7,32907  ;3,79401  ;-2,02917e+05
3718  ;-7,68534  ;5,40357  ;4,52536  ;-2,03170e+05
1043  ;-1,73249  ;2,27472  ;3,54605  ;-2,03273e+05
1899  ;-4,89516  ;6,80262  ;4,3184  ;-2,03540e+05
3163  ;-1,96276  ;1,8613  ;3,18961  ;-2,03573e+05
2906  ;-8,50703  ;5,91616  ;4,24533  ;-2,04539e+05
2255  ;-3,32821  ;3,88768  ;4,52356  ;-2,04608e+05
2769  ;-3,51127  ;2,61168  ;3,96822  ;-2,04773e+05
1878  ;-3,23033  ;6,02995  ;4,51704  ;-2,04830e+05
10987  ;-9,33894  ;2,38262  ;3,09778  ;-2,05056e+05
4848  ;-1,48155  ;5,93838  ;4,14292  ;-2,06026e+05
5220  ;-9,38099  ;0,770743  ;1,63103  ;-2,06278e+05
11236  ;-9,29409  ;3,77221  ;3,68612  ;-2,06800e+05
3826  ;-4,321  ;8,19736  ;3,26671  ;-2,07438e+05
446  ;-10  ;7,46578  ;2,58565  ;-2,07454e+05
3279  ;-2,73207  ;5,08896  ;4,5894  ;-2,07671e+05
4222  ;-2,50392  ;4,6329  ;4,52208  ;-2,07985e+05
2571  ;-2,79175  ;4,28685  ;4,53764  ;-2,07987e+05
8020  ;-9,63525  ;4,77078  ;3,58352  ;-2,08112e+05
10076  ;-9,66576  ;7,27444  ;3,11064  ;-2,08173e+05
7104  ;-0,366435  ;5,27912  ;3,57952  ;-2,08195e+05
4532  ;-0,973119  ;1,77941  ;2,87452  ;-2,08216e+05
861  ;-1,56955  ;4,79684  ;4,26172  ;-2,08487e+05
1765  ;-5,5452  ;3,18072  ;4,31675  ;-2,09070e+05
6058  ;-7,0413  ;9,62517  ;1,40822  ;-2,09136e+05
5643  ;-4,95826  ;8,55075  ;2,7876  ;-2,09137e+05
3276  ;-2,91873  ;5,46508  ;4,57987  ;-2,09766e+05
10870  ;-4,62263  ;0,692205  ;1,59042  ;-2,09777e+05
5449  ;-8,77883  ;8,84111  ;2,29077  ;-2,09793e+05
4220  ;-9,64482  ;5,2812  ;3,56348  ;-2,09976e+05
10446  ;-0,547434  ;2,79037  ;3,22884  ;-2,10147e+05
4826  ;-3,16231  ;1,88764  ;3,33337  ;-2,10237e+05
1664  ;-4,36879  ;4,18249  ;4,66199  ;-2,10701e+05
1790  ;-4,07983  ;2,47839  ;3,9045  ;-2,11178e+05
1786  ;-4,50386  ;2,5656  ;3,97757  ;-2,11353e+05
7264  ;-2,70209  ;0,438653  ;0,937462  ;-2,11485e+05
11405  ;-0,624206  ;7,89265  ;2,85822  ;-2,12044e+05
8563  ;-2,5981  ;8,4464  ;2,83761  ;-2,12065e+05
879  ;-5,61755  ;7,90499  ;3,51401  ;-2,12101e+05
5839  ;-8,95621  ;6,06786  ;3,96034  ;-2,12297e+05
5131  ;-7,88102  ;2,65507  ;3,75438  ;-2,12392e+05
3278  ;-3,0199  ;4,74292  ;4,60497  ;-2,12606e+05
3223  ;-6,62325  ;7,32675  ;3,96929  ;-2,12682e+05
5723  ;-9,65969  ;3,19089  ;3,23738  ;-2,13100e+05
3474  ;-1,13721  ;9,6301  ;0,823905  ;-2,13710e+05
1773  ;-5,28858  ;4,75958  ;4,69148  ;-2,13940e+05
5739  ;-0,351901  ;4,75286  ;3,55413  ;-2,14280e+05
1617  ;-0,656559  ;1,15404  ;2,0057  ;-2,14447e+05
4851  ;-1,1836  ;5,574  ;4,06235  ;-2,14597e+05
225  ;0  ;2,53423  ;2,58565  ;-2,14776e+05
2007  ;-5,80344  ;4,77989  ;4,67836  ;-2,14819e+05
2991  ;-3,20657  ;5,11903  ;4,59543  ;-2,15197e+05
2021  ;-6,47388  ;4,7021  ;4,64071  ;-2,15354e+05
10309  ;-10  ;8,66493  ;1,64724  ;-2,15410e+05
6416  ;-9,15113  ;9,51895  ;1,6819  ;-2,15961e+05
8036  ;-10  ;5,92978  ;3,16985  ;-2,16192e+05
978  ;-8,15585  ;6,79261  ;3,96231  ;-2,16433e+05
1062  ;-5,47441  ;8,54823  ;2,73009  ;-2,16551e+05
8567  ;-3,62868  ;8,76403  ;2,62146  ;-2,16597e+05
3251  ;-5,54598  ;8,22661  ;3,12205  ;-2,17014e+05
4808  ;-8,87853  ;8,42299  ;2,61501  ;-2,17191e+05
7102  ;0  ;5,92912  ;3,17276  ;-2,17656e+05
709  ;-5,84363  ;2,75467  ;4,02309  ;-2,17832e+05
10383  ;-10  ;4,07237  ;3,17229  ;-2,17926e+05
10226  ;-0,357572  ;3,20655  ;3,26046  ;-2,17942e+05
2252  ;-3,86774  ;3,84239  ;4,50384  ;-2,18143e+05
3484  ;-6,72751  ;5,06558  ;4,61801  ;-2,18255e+05
6488  ;-9,57043  ;9,57036  ;1,39559  ;-2,18864e+05
10246  ;-0,687205  ;7,12683  ;3,33316  ;-2,19647e+05
8669  ;-9,31383  ;6,15937  ;3,64451  ;-2,19712e+05
10619  ;-8,88114  ;3,40573  ;3,76696  ;-2,19771e+05
3176  ;-6,06676  ;1,80405  ;3,32288  ;-2,20129e+05
7704  ;-0,609559  ;9,24075  ;1,61267  ;-2,20138e+05
5746  ;-0,353574  ;6,75688  ;3,2524  ;-2,20336e+05
2891  ;-7,17438  ;5,38883  ;4,52549  ;-2,20471e+05
1778  ;-6,51744  ;3,62863  ;4,41208  ;-2,21125e+05
3157  ;-1,9757  ;2,61878  ;3,70824  ;-2,21194e+05
5734  ;0  ;4,07142  ;3,16984  ;-2,21647e+05
9809  ;-3,06847  ;8,80543  ;2,59726  ;-2,21672e+05
1629  ;-6,55285  ;6,81025  ;4,18238  ;-2,22186e+05
1787  ;-4,10271  ;2,17014  ;3,61035  ;-2,22205e+05
3872  ;-6,47421  ;5,44062  ;4,58696  ;-2,22361e+05
2022  ;-6,40477  ;4,12789  ;4,54834  ;-2,22513e+05
684  ;-6,62643  ;8,55409  ;2,71337  ;-2,22961e+05
2319  ;-5,06749  ;2,55678  ;3,91595  ;-2,23387e+05
2768  ;-3,53415  ;2,30342  ;3,67407  ;-2,23446e+05
1762  ;-4,93583  ;3,31591  ;4,29077  ;-2,23638e+05
10245  ;-0,647032  ;7,55601  ;3,04314  ;-2,24030e+05
1337  ;-9,3608  ;8,20166  ;2,61662  ;-2,24518e+05
2990  ;-3,501  ;4,75237  ;4,57229  ;-2,24889e+05
3881  ;-7,95733  ;7,63826  ;3,52434  ;-2,25163e+05
2885  ;-6,92108  ;5,76387  ;4,49444  ;-2,25375e+05
3254  ;-7,28835  ;7,56526  ;3,68289  ;-2,25646e+05
5217  ;-9,55888  ;0,441206  ;1,39018  ;-2,25844e+05
1091  ;-1,43243  ;8,23026  ;2,86708  ;-2,25999e+05
2415  ;-6,21612  ;5,05124  ;4,61791  ;-2,26754e+05
6069  ;-0,851534  ;2,49033  ;3,22271  ;-2,27164e+05
5285  ;-6,05042  ;8,55116  ;2,72173  ;-2,27823e+05
8863  ;-2,72876  ;9,34366  ;1,57618  ;-2,28363e+05
10077  ;-9,66576  ;6,75014  ;3,21  ;-2,28849e+05
6635  ;-9,2611  ;8,61978  ;2,29238  ;-2,29102e+05
6397  ;-0,357572  ;3,73093  ;3,35977  ;-2,29146e+05
7434  ;-6,08851  ;0,43915  ;1,44492  ;-2,29257e+05
916  ;-2,21892  ;2,96284  ;3,87044  ;-2,29403e+05
886  ;-7,64093  ;3,0579  ;3,97643  ;-2,29499e+05
3793  ;-7,50913  ;1,94249  ;3,22942  ;-2,29556e+05
2147  ;-1,92147  ;5,85849  ;4,21953  ;-2,29855e+05
7216  ;-9,6804  ;7,83372  ;2,60113  ;-2,30047e+05
980  ;-8,53195  ;5,11583  ;4,12934  ;-2,30128e+05
2012  ;-4,57917  ;4,72023  ;4,59855  ;-2,30467e+05
7262  ;-3,20719  ;0,438653  ;0,934386  ;-2,30580e+05
1158  ;-6,89716  ;1,63275  ;2,92651  ;-2,30815e+05
224  ;0  ;7,41487  ;2,53226  ;-2,30839e+05
2646  ;-3,99698  ;7,34554  ;3,89051  ;-2,30891e+05
4760  ;-1,84818  ;8,37737  ;2,72226  ;-2,31247e+05
2372  ;-4,62586  ;5,85495  ;4,54499  ;-2,31313e+05
4717  ;-3,67306  ;8,15629  ;3,22694  ;-2,31330e+05
11214  ;-9,24674  ;2,82441  ;3,31823  ;-2,31760e+05
445  ;-10  ;2,58563  ;2,53242  ;-2,32115e+05
2145  ;-2,07222  ;5,4125  ;4,31133  ;-2,32209e+05
5730  ;-1,86625  ;4,47108  ;4,23797  ;-2,32684e+05
7557  ;-6,7951  ;0,990656  ;2,12169  ;-2,32706e+05
2802  ;-2,97874  ;7,89351  ;3,40322  ;-2,32937e+05
2110  ;-4,04053  ;4,70708  ;4,55257  ;-2,33490e+05
4578  ;-7,34933  ;0,984266  ;2,08274  ;-2,33700e+05
7059  ;-8,36505  ;2,12854  ;3,16386  ;-2,33820e+05
2371  ;-3,89289  ;5,82479  ;4,5299  ;-2,34055e+05
8544  ;-5,6003  ;9,56596  ;1,37759  ;-2,34250e+05
1666  ;-5,41521  ;4,06902  ;4,49042  ;-2,34290e+05
10318  ;-6,42803  ;9,34222  ;1,53061  ;-2,34462e+05
2014  ;-5,71585  ;5,25598  ;4,56664  ;-2,34576e+05
2628  ;-4,5307  ;7,49995  ;3,77635  ;-2,35080e+05
7828  ;-2,70872  ;1,47965  ;2,76631  ;-2,35174e+05
7773  ;-0,390083  ;6,26127  ;3,36121  ;-2,35238e+05
5943  ;-1,15121  ;5,17754  ;3,97833  ;-2,35368e+05
6751  ;-3,14033  ;1,6076  ;2,93018  ;-2,35392e+05
5869  ;-7,51135  ;8,59921  ;2,66339  ;-2,35579e+05
8661  ;-9,07579  ;9,26598  ;1,41878  ;-2,35669e+05
3145  ;-2,65908  ;1,93759  ;3,19102  ;-2,35707e+05
4714  ;-3,61256  ;7,63008  ;3,69849  ;-2,36337e+05
2370  ;-7,1054  ;6,16363  ;4,31118  ;-2,37062e+05
1633  ;-6,02286  ;6,49721  ;4,28486  ;-2,37743e+05
8668  ;-8,86364  ;6,53831  ;3,71849  ;-2,37800e+05
1235  ;-9,2705  ;4,54157  ;3,70294  ;-2,38802e+05
