13:22; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: mm
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;UY (mm)
563  ;-7,54663  ;0,916198  ;0  ;0,00000e+00
562  ;-8,60942  ;0,882577  ;0  ;0,00000e+00
10452  ;-7,81397  ;3,74044  ;0  ;0,00000e+00
10453  ;-8,26795  ;3,5  ;0  ;0,00000e+00
10460  ;-0,5  ;0,5  ;0  ;0,00000e+00
10461  ;-0,695013  ;0,941227  ;0  ;0,00000e+00
10463  ;-3,5  ;0  ;0  ;0,00000e+00
10685  ;-8,05734  ;9,13427  ;0  ;0,00000e+00
10684  ;-9,5  ;9,5  ;0  ;0,00000e+00
10683  ;-10  ;9,5  ;0  ;0,00000e+00
3199  ;-1,73205  ;5,5  ;0  ;0,00000e+00
10681  ;-9,5  ;10  ;0  ;0,00000e+00
10489  ;-1,11728  ;1,20619  ;0  ;0,00000e+00
5776  ;-1,29904  ;4,75  ;0  ;0,00000e+00
5775  ;-0,866025  ;5  ;0  ;0,00000e+00
5762  ;-3,05665  ;6,93638  ;0  ;0,00000e+00
10668  ;-3,66521  ;5,65863  ;0  ;0,00000e+00
5760  ;-0,429637  ;8,80224  ;0  ;0,00000e+00
5758  ;-0,429637  ;8,30224  ;0  ;0,00000e+00
5757  ;0  ;8,5  ;0  ;0,00000e+00
10537  ;-3,18763  ;4,06974  ;0  ;0,00000e+00
10630  ;-1,99398  ;9,11031  ;0  ;0,00000e+00
10631  ;-2,13314  ;7,20717  ;0  ;0,00000e+00
10634  ;-1,77146  ;7,55052  ;0  ;0,00000e+00
10643  ;-10  ;3,5  ;0  ;0,00000e+00
8553  ;-5,25  ;8,70096  ;0  ;0,00000e+00
10284  ;-2,35704  ;6,92613  ;0,27411  ;-9,56187e-08
10633  ;-2,29992  ;7,3733  ;0,27411  ;-9,62296e-08
10632  ;-1,89884  ;7,16612  ;0,27411  ;-9,69867e-08
7698  ;-1,93824  ;7,71665  ;0,27411  ;-9,75537e-08
10650  ;-1,4689  ;7,42122  ;0,27411  ;-9,88387e-08
8555  ;-5,23834  ;8,50629  ;0,28256  ;-1,00509e-07
8554  ;-5,73834  ;8,50629  ;0,28256  ;-1,00656e-07
11307  ;-4,97424  ;6,81164  ;0,293016  ;-1,00730e-07
7254  ;-5,24575  ;7,21376  ;0,293016  ;-1,01103e-07
7255  ;-4,7001  ;7,21393  ;0,293016  ;-1,01131e-07
7253  ;-4,97424  ;7,67766  ;0,293016  ;-1,01715e-07
7761  ;-5,48834  ;8,9393  ;0,28256  ;-1,04217e-07
7760  ;-4,98834  ;8,9393  ;0,28256  ;-1,04376e-07
10905  ;-5,98834  ;8,9393  ;0,28256  ;-1,04438e-07
9420  ;-8,60415  ;6,51255  ;0,291126  ;-1,05025e-07
7183  ;-8,6007  ;7,02689  ;0,291126  ;-1,05936e-07
7206  ;-3,45817  ;2,3442  ;0,308597  ;-1,07922e-07
8605  ;-6,65854  ;6,75224  ;0,312632  ;-1,08191e-07
7249  ;-7,68261  ;3,06504  ;0,308691  ;-1,08258e-07
8340  ;-2,99104  ;2,31748  ;0,308597  ;-1,08375e-07
10755  ;-6,69653  ;3,25577  ;0,313697  ;-1,08515e-07
8648  ;-4,55641  ;4,9556  ;0,31664  ;-1,08538e-07
10944  ;-4,33309  ;4,5937  ;0,31664  ;-1,08587e-07
8647  ;-4,34351  ;5,32843  ;0,31664  ;-1,08587e-07
5929  ;-3,94887  ;4,96344  ;0,31664  ;-1,08687e-07
7959  ;-6,76376  ;7,27196  ;0,312632  ;-1,08770e-07
7958  ;-7,17948  ;6,86364  ;0,312632  ;-1,08774e-07
5763  ;-3,17281  ;7,26542  ;0,312645  ;-1,08811e-07
3287  ;-2,76461  ;6,84905  ;0,312645  ;-1,08849e-07
10207  ;-3,72485  ;1,89063  ;0,308597  ;-1,08984e-07
7248  ;-7,73542  ;2,61748  ;0,308691  ;-1,09086e-07
5213  ;-6,80715  ;2,73667  ;0,313697  ;-1,09140e-07
10754  ;-7,21961  ;3,15344  ;0,313697  ;-1,09193e-07
7957  ;-7,21045  ;7,32901  ;0,312632  ;-1,09303e-07
5968  ;-2,70749  ;7,29621  ;0,312645  ;-1,09431e-07
7649  ;-3,47917  ;8,58984  ;0,30316  ;-1,09497e-07
8339  ;-3,2105  ;1,89402  ;0,308597  ;-1,09514e-07
9438  ;-5,9874  ;2,34047  ;0,314207  ;-1,09633e-07
5214  ;-7,27242  ;2,70588  ;0,313697  ;-1,09688e-07
9450  ;-2,33267  ;3,97928  ;0,31424  ;-1,09730e-07
8576  ;-7,00327  ;7,7301  ;0,312632  ;-1,09786e-07
9291  ;-5,24814  ;4,9893  ;0,320305  ;-1,09824e-07
6378  ;-5,61449  ;4,68443  ;0,320305  ;-1,09873e-07
6379  ;-5,62619  ;5,28676  ;0,320305  ;-1,09886e-07
8318  ;-6,48104  ;2,33376  ;0,314207  ;-1,09909e-07
7247  ;-8,13659  ;2,8246  ;0,308691  ;-1,09931e-07
10627  ;-2,92605  ;7,71956  ;0,312645  ;-1,09934e-07
6377  ;-6,06225  ;4,99446  ;0,320305  ;-1,09964e-07
8371  ;-4,42457  ;2,31991  ;0,315232  ;-1,10030e-07
8345  ;-2,31315  ;3,48886  ;0,31424  ;-1,10059e-07
7205  ;-3,93008  ;2,30919  ;0,315232  ;-1,10062e-07
2302  ;-7,05399  ;2,28237  ;0,313697  ;-1,10215e-07
7650  ;-2,96484  ;8,58639  ;0,30316  ;-1,10288e-07
9701  ;-8,09665  ;2,27549  ;0,308691  ;-1,10742e-07
9009  ;-4,88211  ;4,65552  ;0,32299  ;-1,10784e-07
9007  ;-5,24846  ;4,35065  ;0,32299  ;-1,10800e-07
9671  ;-4,88374  ;5,35754  ;0,323094  ;-1,10828e-07
9008  ;-4,65879  ;4,29362  ;0,32299  ;-1,10841e-07
8638  ;-5,26179  ;5,655  ;0,323094  ;-1,10849e-07
8639  ;-4,67084  ;5,73037  ;0,323094  ;-1,10884e-07
9925  ;-4,95506  ;3,90061  ;0,32299  ;-1,10931e-07
4903  ;-6,2135  ;1,87612  ;0,314207  ;-1,10936e-07
8637  ;-4,95614  ;6,13389  ;0,323094  ;-1,10940e-07
8311  ;-4,69676  ;1,85561  ;0,315232  ;-1,11104e-07
7182  ;-9,03716  ;6,76255  ;0,291126  ;-1,11141e-07
7431  ;-1,85493  ;3,74868  ;0,31424  ;-1,11164e-07
8310  ;-4,19676  ;1,85561  ;0,315232  ;-1,11281e-07
2305  ;-6,72787  ;1,87947  ;0,314207  ;-1,11291e-07
7181  ;-9,01519  ;7,27693  ;0,291126  ;-1,11475e-07
10384  ;-5,03485  ;3,03713  ;0,323275  ;-1,11589e-07
7432  ;-1,85493  ;3,24868  ;0,31424  ;-1,11621e-07
9638  ;-5,3082  ;2,63082  ;0,323275  ;-1,12013e-07
9481  ;-4,76212  ;2,63076  ;0,323275  ;-1,12105e-07
10678  ;-8,5696  ;2,5746  ;0,308691  ;-1,12252e-07
7422  ;-5,49857  ;2,06752  ;0,32023  ;-1,12600e-07
7932  ;-7,43487  ;7,75995  ;0,3182  ;-1,12693e-07
4916  ;-4,44676  ;1,4226  ;0,315232  ;-1,12870e-07
9691  ;-7,50555  ;2,3192  ;0,319338  ;-1,12989e-07
4904  ;-6,4635  ;1,44311  ;0,314207  ;-1,13024e-07
9637  ;-5,03431  ;2,16647  ;0,323275  ;-1,13075e-07
7430  ;-1,42192  ;3,49868  ;0,31424  ;-1,13207e-07
9390  ;-7,68215  ;7,01767  ;0,322011  ;-1,13252e-07
7933  ;-7,22769  ;8,16103  ;0,3182  ;-1,13769e-07
2304  ;-7,28712  ;1,89569  ;0,319338  ;-1,13865e-07
9391  ;-7,71311  ;7,48304  ;0,322011  ;-1,14191e-07
7823  ;-7,77821  ;8,12163  ;0,3182  ;-1,14434e-07
8342  ;-2,38541  ;5,04673  ;0,328383  ;-1,14472e-07
9447  ;-2,21574  ;2,579  ;0,323364  ;-1,14513e-07
8290  ;-2,3852  ;4,509  ;0,328383  ;-1,14531e-07
6590  ;-7,86679  ;1,97721  ;0,319338  ;-1,14731e-07
8724  ;-8,13646  ;7,26448  ;0,322011  ;-1,14926e-07
7421  ;-5,22468  ;1,60317  ;0,32023  ;-1,15169e-07
7423  ;-5,72468  ;1,60317  ;0,32023  ;-1,15451e-07
5249  ;-7,06535  ;1,49412  ;0,319604  ;-1,15508e-07
7648  ;-3,22917  ;9,02285  ;0,30316  ;-1,15551e-07
8351  ;-1,81557  ;2,78611  ;0,323364  ;-1,15708e-07
8719  ;-9,47018  ;7,01255  ;0,291126  ;-1,15717e-07
8289  ;-1,90745  ;4,7784  ;0,328383  ;-1,15787e-07
8458  ;-2,7148  ;9,00089  ;0,30316  ;-1,15838e-07
7822  ;-8,05646  ;7,84472  ;0,322011  ;-1,15905e-07
10062  ;-7,48279  ;8,59097  ;0,3182  ;-1,16032e-07
8291  ;-1,90745  ;4,2784  ;0,328383  ;-1,16147e-07
6589  ;-7,54606  ;1,48442  ;0,319338  ;-1,16231e-07
9446  ;-1,85553  ;2,23675  ;0,323364  ;-1,16646e-07
8725  ;-8,55095  ;7,51453  ;0,322011  ;-1,17350e-07
4915  ;-4,97468  ;1,17015  ;0,32023  ;-1,17477e-07
8904  ;-2,54321  ;2,33599  ;0,33434  ;-1,18372e-07
4913  ;-5,47468  ;1,17015  ;0,32023  ;-1,18618e-07
10266  ;-1,38583  ;1,48658  ;0,312884  ;-1,18897e-07
8905  ;-2,76266  ;1,91253  ;0,33434  ;-1,19418e-07
5248  ;-6,80098  ;1,05776  ;0,319604  ;-1,19932e-07
8903  ;-2,183  ;1,99374  ;0,33434  ;-1,20257e-07
5247  ;-7,3243  ;1,08285  ;0,319604  ;-1,20364e-07
6224  ;-2,97917  ;9,45587  ;0,30316  ;-1,20472e-07
10009  ;-1,50529  ;2,51733  ;0,330357  ;-1,20577e-07
10775  ;-4,41687  ;5,98189  ;0,350156  ;-1,20604e-07
7922  ;-8,44536  ;8,1628  ;0,325701  ;-1,20689e-07
7012  ;-4,70217  ;6,3854  ;0,350156  ;-1,20722e-07
7013  ;-4,04732  ;6,27664  ;0,350156  ;-1,20791e-07
9540  ;-3,05737  ;2,71267  ;0,345645  ;-1,20901e-07
7022  ;-2,64829  ;3,13325  ;0,345645  ;-1,20979e-07
7011  ;-4,42803  ;6,7877  ;0,350156  ;-1,21052e-07
10449  ;-2,49276  ;1,54727  ;0,333585  ;-1,21587e-07
8374  ;-2,59025  ;2,68595  ;0,345645  ;-1,21628e-07
10006  ;-1,54526  ;1,96796  ;0,330357  ;-1,21789e-07
5926  ;-3,32176  ;4,96672  ;0,353035  ;-1,21981e-07
11051  ;-4,41004  ;3,91569  ;0,35456  ;-1,22235e-07
8352  ;-2,19008  ;2,89307  ;0,345645  ;-1,22306e-07
11177  ;-4,70631  ;3,52268  ;0,35456  ;-1,22419e-07
7080  ;-4,04962  ;3,62513  ;0,35456  ;-1,22478e-07
9622  ;-2,84547  ;4,69787  ;0,353035  ;-1,22539e-07
9623  ;-2,84568  ;5,23561  ;0,353035  ;-1,22560e-07
10985  ;-4,11196  ;4,28065  ;0,355678  ;-1,22607e-07
10984  ;-3,72775  ;4,65039  ;0,355678  ;-1,22643e-07
10265  ;-1,91311  ;1,62848  ;0,333585  ;-1,22654e-07
9478  ;-4,43358  ;3,1163  ;0,35456  ;-1,22775e-07
9585  ;-3,75155  ;3,99009  ;0,355678  ;-1,22815e-07
10538  ;-3,25146  ;4,38155  ;0,355678  ;-1,23032e-07
7077  ;-3,65132  ;3,31025  ;0,354985  ;-1,23056e-07
9884  ;-8,12854  ;1,60253  ;0,333854  ;-1,23206e-07
9477  ;-4,03528  ;2,80142  ;0,354985  ;-1,23422e-07
7021  ;-3,13171  ;3,21128  ;0,354985  ;-1,23554e-07
7203  ;-3,54079  ;2,79071  ;0,354985  ;-1,23685e-07
10639  ;-8,63857  ;3,5583  ;0,341108  ;-1,24615e-07
7892  ;-5,60181  ;4,09175  ;0,361468  ;-1,24642e-07
9434  ;-5,3084  ;3,64171  ;0,361468  ;-1,24794e-07
7891  ;-5,96477  ;3,74779  ;0,361468  ;-1,24866e-07
7820  ;-8,01788  ;8,42627  ;0,338361  ;-1,24907e-07
9236  ;-8,63857  ;3,0583  ;0,341108  ;-1,24986e-07
9433  ;-5,58175  ;3,2354  ;0,361468  ;-1,25114e-07
7964  ;-8,93986  ;7,83261  ;0,325701  ;-1,25445e-07
10440  ;-2,23564  ;1,13595  ;0,333585  ;-1,25695e-07
8793  ;-8,69708  ;8,6386  ;0,325701  ;-1,25718e-07
10206  ;-1,17485  ;0,977169  ;0,312884  ;-1,25786e-07
11317  ;-4,06832  ;5,69826  ;0,364878  ;-1,25902e-07
11130  ;-5,95502  ;5,58959  ;0,365023  ;-1,25924e-07
5928  ;-3,67368  ;5,33327  ;0,364878  ;-1,25961e-07
9255  ;-6,39108  ;5,29729  ;0,365023  ;-1,26088e-07
10005  ;-1,07228  ;2,26733  ;0,330357  ;-1,26129e-07
9256  ;-6,30463  ;5,95663  ;0,365023  ;-1,26147e-07
10669  ;-3,69877  ;5,99301  ;0,364878  ;-1,26158e-07
10448  ;-3,1976  ;5,60216  ;0,364878  ;-1,26380e-07
9254  ;-6,81461  ;5,57565  ;0,365023  ;-1,26425e-07
8760  ;-6,22637  ;3,33567  ;0,364799  ;-1,26451e-07
5089  ;-3,9905  ;8,68301  ;0,347409  ;-1,26611e-07
8302  ;-0,902109  ;1,30091  ;0,312884  ;-1,26615e-07
9865  ;-7,80781  ;1,10974  ;0,333854  ;-1,26865e-07
7895  ;-5,92228  ;4,39981  ;0,367792  ;-1,26883e-07
8925  ;-5,84335  ;2,82328  ;0,364799  ;-1,26883e-07
6364  ;-8,61218  ;1,41653  ;0,333854  ;-1,26980e-07
10917  ;-6,64071  ;6,23938  ;0,366282  ;-1,27017e-07
7222  ;-6,37004  ;4,70985  ;0,367792  ;-1,27043e-07
8924  ;-6,33699  ;2,81657  ;0,364799  ;-1,27132e-07
7221  ;-6,28524  ;4,05585  ;0,367792  ;-1,27134e-07
7963  ;-8,96013  ;8,30988  ;0,325701  ;-1,27363e-07
7220  ;-6,79383  ;4,44071  ;0,367792  ;-1,27418e-07
10916  ;-7,15069  ;5,85839  ;0,366282  ;-1,27494e-07
10915  ;-7,16165  ;6,35078  ;0,366282  ;-1,27657e-07
10004  ;-1,06154  ;1,78229  ;0,330357  ;-1,27807e-07
10205  ;-1,70213  ;1,11908  ;0,333585  ;-1,28251e-07
2902  ;-1,81943  ;8,47203  ;0,345808  ;-1,28873e-07
10687  ;-7,72245  ;8,89561  ;0,338361  ;-1,29023e-07
9866  ;-8,33921  ;1,09293  ;0,333854  ;-1,29501e-07
11029  ;-5,59888  ;5,96289  ;0,374951  ;-1,29513e-07
11311  ;-5,29323  ;6,44177  ;0,374951  ;-1,29662e-07
11310  ;-5,94849  ;6,32994  ;0,374951  ;-1,29779e-07
9584  ;-3,36336  ;3,7439  ;0,374612  ;-1,29989e-07
9679  ;-9,39484  ;8,06824  ;0,325701  ;-1,30031e-07
11312  ;-5,56474  ;6,84389  ;0,374951  ;-1,30040e-07
6270  ;-3,75489  ;6,64192  ;0,374698  ;-1,30063e-07
9235  ;-9,07158  ;3,3083  ;0,341108  ;-1,30151e-07
10406  ;-2,86327  ;4,13536  ;0,374612  ;-1,30451e-07
10080  ;-4,1356  ;7,15298  ;0,374698  ;-1,30534e-07
5765  ;-3,23396  ;6,74274  ;0,374698  ;-1,30567e-07
8582  ;-4,50782  ;7,80512  ;0,371186  ;-1,30608e-07
10316  ;-8,26959  ;8,90207  ;0,338361  ;-1,30618e-07
5764  ;-3,64216  ;7,15912  ;0,374698  ;-1,30687e-07
7019  ;-2,84374  ;3,64494  ;0,374612  ;-1,30703e-07
8711  ;-9,07158  ;2,8083  ;0,341108  ;-1,31283e-07
3825  ;-2,47994  ;7,81368  ;0,367445  ;-1,31370e-07
8642  ;-4,78196  ;8,26885  ;0,371186  ;-1,32384e-07
10014  ;-0,639266  ;2,01733  ;0,330357  ;-1,32412e-07
5090  ;-4,28196  ;8,26885  ;0,371186  ;-1,32445e-07
3824  ;-2,6985  ;8,23703  ;0,367445  ;-1,32655e-07
11135  ;-6,18396  ;6,67484  ;0,38245  ;-1,32813e-07
11054  ;-5,80021  ;7,18879  ;0,38245  ;-1,33382e-07
11134  ;-6,28918  ;7,19455  ;0,38245  ;-1,33545e-07
3373  ;-2,11826  ;8,15703  ;0,367445  ;-1,33791e-07
3466  ;-4,2405  ;9,11602  ;0,347409  ;-1,33804e-07
5100  ;-3,7405  ;9,11602  ;0,347409  ;-1,33817e-07
3463  ;-2,14962  ;8,96653  ;0,345808  ;-1,33991e-07
9864  ;-8,0345  ;0,651639  ;0,333854  ;-1,34083e-07
2903  ;-1,34363  ;8,72375  ;0,345808  ;-1,34272e-07
10686  ;-7,96735  ;9,3317  ;0,338361  ;-1,34617e-07
8762  ;-6,712  ;3,79255  ;0,387996  ;-1,34842e-07
9840  ;-0,97984  ;0,535942  ;0,312884  ;-1,34948e-07
11373  ;-6,86171  ;5,0879  ;0,389066  ;-1,35134e-07
10751  ;-7,22059  ;4,17741  ;0,387996  ;-1,35369e-07
3469  ;-4,53196  ;8,70186  ;0,371186  ;-1,35524e-07
10752  ;-7,23508  ;3,69022  ;0,387996  ;-1,35600e-07
7981  ;-7,28524  ;5,36626  ;0,389066  ;-1,35749e-07
7980  ;-7,2855  ;4,81876  ;0,389066  ;-1,35779e-07
11033  ;-7,6382  ;4,48186  ;0,387424  ;-1,35857e-07
3464  ;-2,44845  ;8,65152  ;0,367445  ;-1,36060e-07
2901  ;-1,67235  ;8,9868  ;0,345808  ;-1,36173e-07
7006  ;-2,35934  ;5,48968  ;0,389173  ;-1,36484e-07
9832  ;-0,47984  ;1,03594  ;0,312884  ;-1,36520e-07
7979  ;-7,75397  ;5,09113  ;0,389066  ;-1,36724e-07
2994  ;-8,6276  ;4,55197  ;0,374356  ;-1,36737e-07
6068  ;-8,6276  ;4,05197  ;0,374356  ;-1,36745e-07
11032  ;-8,10667  ;4,25423  ;0,387424  ;-1,37741e-07
2995  ;-8,10667  ;4,75423  ;0,387424  ;-1,37875e-07
3203  ;-1,88138  ;5,22135  ;0,389173  ;-1,38342e-07
3202  ;-1,88138  ;5,72135  ;0,389173  ;-1,38461e-07
10972  ;-6,00303  ;7,64681  ;0,397258  ;-1,39886e-07
9676  ;-9,50459  ;3,0583  ;0,341108  ;-1,40164e-07
10420  ;-6,492  ;7,65258  ;0,397258  ;-1,40338e-07
6045  ;-1,914  ;9,42151  ;0,345808  ;-1,40644e-07
2937  ;-8,65897  ;5,0579  ;0,384563  ;-1,40983e-07
2939  ;-8,65897  ;5,5579  ;0,384563  ;-1,41050e-07
10421  ;-6,23152  ;8,11072  ;0,397258  ;-1,41826e-07
10419  ;-6,73152  ;8,11072  ;0,397258  ;-1,42515e-07
6066  ;-9,06062  ;4,30197  ;0,374356  ;-1,42858e-07
3200  ;-1,26005  ;5,48392  ;0,387241  ;-1,43292e-07
6067  ;-9,06062  ;3,80197  ;0,374356  ;-1,43445e-07
3201  ;-1,26005  ;5,98392  ;0,387241  ;-1,43638e-07
8581  ;-3,98294  ;7,67374  ;0,407867  ;-1,43860e-07
5957  ;-3,4895  ;7,67988  ;0,407867  ;-1,44275e-07
10427  ;-6,48152  ;8,54373  ;0,397258  ;-1,44699e-07
3657  ;-3,9905  ;9,54903  ;0,347409  ;-1,45500e-07
5088  ;-3,75708  ;8,13747  ;0,407867  ;-1,45732e-07
5958  ;-3,24274  ;8,13402  ;0,407867  ;-1,46236e-07
10909  ;-7,63104  ;4,03318  ;0,416609  ;-1,46825e-07
10455  ;-7,64554  ;3,54599  ;0,416609  ;-1,47266e-07
6197  ;-9,09198  ;5,3079  ;0,384563  ;-1,47551e-07
7087  ;-7,65754  ;6,01928  ;0,418164  ;-1,47704e-07
6080  ;-9,09198  ;4,8079  ;0,384563  ;-1,47861e-07
7088  ;-7,66851  ;6,51168  ;0,418164  ;-1,48116e-07
9897  ;-3,93887  ;1,38235  ;0,404188  ;-1,48204e-07
10456  ;-8,09951  ;3,80555  ;0,416609  ;-1,48875e-07
9764  ;-3,42452  ;1,38575  ;0,404188  ;-1,48898e-07
10454  ;-8,09951  ;3,30555  ;0,416609  ;-1,49451e-07
7086  ;-8,12627  ;6,24416  ;0,418164  ;-1,49661e-07
11131  ;-8,12282  ;6,75849  ;0,418164  ;-1,50108e-07
3183  ;-0,827034  ;5,73392  ;0,387241  ;-1,51029e-07
5235  ;-0,827034  ;6,23392  ;0,387241  ;-1,51613e-07
5324  ;-8,95072  ;0,85891  ;0,366678  ;-1,53648e-07
4952  ;-9,49363  ;4,05197  ;0,374356  ;-1,53880e-07
9742  ;-3,68887  ;0,949337  ;0,404188  ;-1,55313e-07
9896  ;-4,18887  ;0,949337  ;0,404188  ;-1,55659e-07
6362  ;-9,22369  ;1,18251  ;0,366678  ;-1,55660e-07
8286  ;-1,26268  ;4,46663  ;0,419937  ;-1,56200e-07
3265  ;-1,26268  ;4,96663  ;0,419937  ;-1,56259e-07
1755  ;-3,31124  ;6,24611  ;0,451918  ;-1,58171e-07
1753  ;-2,81008  ;5,85526  ;0,451918  ;-1,58769e-07
1754  ;-2,79032  ;6,34693  ;0,451918  ;-1,59107e-07
6078  ;-9,525  ;5,0579  ;0,384563  ;-1,60514e-07
3408  ;-1,32704  ;8,06764  ;0,422208  ;-1,60600e-07
5777  ;-0,829663  ;4,71663  ;0,419937  ;-1,64759e-07
5778  ;-0,829663  ;5,21663  ;0,419937  ;-1,64939e-07
3476  ;-1,13721  ;9,19539  ;0,3892  ;-1,65411e-07
3553  ;-0,808492  ;8,93233  ;0,3892  ;-1,65907e-07
7523  ;-2,33002  ;6,06548  ;0,46886  ;-1,66625e-07
9740  ;-3,93887  ;0,516324  ;0,404188  ;-1,66777e-07
3286  ;-2,31026  ;6,55715  ;0,46886  ;-1,67339e-07
11182  ;-8,59702  ;1,99628  ;0,442968  ;-1,67718e-07
6956  ;-0,857694  ;7,77222  ;0,422208  ;-1,68416e-07
3182  ;-0,394021  ;5,98392  ;0,387241  ;-1,68595e-07
7118  ;-7,65885  ;5,51183  ;0,476467  ;-1,68964e-07
5426  ;-1,85206  ;6,29714  ;0,46886  ;-1,69113e-07
5323  ;-9,14601  ;0,417622  ;0,366678  ;-1,69280e-07
5425  ;-1,85206  ;6,79714  ;0,46886  ;-1,69603e-07
2934  ;-8,12758  ;5,23671  ;0,476467  ;-1,71231e-07
2935  ;-8,12758  ;5,73671  ;0,476467  ;-1,71398e-07
3406  ;-0,851241  ;8,31935  ;0,422208  ;-1,71655e-07
2276  ;-9,64601  ;0,917622  ;0,366678  ;-1,72384e-07
7018  ;-1,41905  ;6,54714  ;0,46886  ;-1,73131e-07
8795  ;-9,00896  ;9,0441  ;0,414091  ;-1,74034e-07
8707  ;-9,06996  ;2,29539  ;0,442968  ;-1,74760e-07
9289  ;-9,27202  ;8,71538  ;0,414091  ;-1,77167e-07
6365  ;-9,08066  ;1,81028  ;0,442968  ;-1,77529e-07
9900  ;-1,32008  ;6,98558  ;0,485592  ;-1,82243e-07
6988  ;-0,878856  ;9,6301  ;0,3892  ;-1,83736e-07
5896  ;-0,39665  ;4,96663  ;0,419937  ;-1,83736e-07
9052  ;-0,378856  ;9,1301  ;0,3892  ;-1,84009e-07
6947  ;-0,421605  ;8,01712  ;0,422208  ;-1,86562e-07
10759  ;-7,52331  ;0,458099  ;0,433013  ;-1,87675e-07
7149  ;-6,5  ;9,56699  ;0,433013  ;-1,87728e-07
5741  ;-5,5  ;9,56699  ;0,433013  ;-1,88156e-07
9916  ;-6,5  ;0,433013  ;0,433013  ;-1,88193e-07
9548  ;-4,5  ;0,433013  ;0,433013  ;-1,88384e-07
5941  ;-0,433013  ;4,5  ;0,433013  ;-1,88409e-07
10013  ;-0,433013  ;3,5  ;0,433013  ;-1,88412e-07
8794  ;-8,79733  ;9,31739  ;0,434705  ;-1,88490e-07
3180  ;-0,433013  ;5,5  ;0,433013  ;-1,88642e-07
6198  ;-9,56699  ;5,5  ;0,433013  ;-1,88888e-07
5233  ;-0,433013  ;6,5  ;0,433013  ;-1,89189e-07
9412  ;-9,56699  ;6,5  ;0,433013  ;-1,89350e-07
9846  ;-2,47343  ;0,458097  ;0,436089  ;-1,89558e-07
8496  ;-2,94284  ;1,30807  ;0,501373  ;-1,89774e-07
9738  ;-3,5  ;0,433013  ;0,433013  ;-1,89928e-07
5192  ;-4,5  ;9,56699  ;0,433013  ;-1,89929e-07
6076  ;-9,56699  ;4,5  ;0,433013  ;-1,89974e-07
8014  ;-9,50297  ;2,04539  ;0,442968  ;-1,90452e-07
3766  ;-3,5  ;9,56699  ;0,433013  ;-1,90538e-07
7438  ;-9,56699  ;3,5  ;0,433013  ;-1,90741e-07
8268  ;-0,43609  ;7,5051  ;0,433013  ;-1,91026e-07
5740  ;-5,82941  ;9,25557  ;0,472312  ;-1,91066e-07
10954  ;-6,32941  ;9,25557  ;0,472312  ;-1,91334e-07
5232  ;-0,887062  ;6,73558  ;0,485592  ;-1,91612e-07
8708  ;-9,56699  ;2,5  ;0,433013  ;-1,92206e-07
5759  ;-0,429637  ;8,53699  ;0,422873  ;-1,92688e-07
9069  ;-0,890139  ;7,24068  ;0,485592  ;-1,92809e-07
9231  ;-8,5399  ;0,441289  ;0,422167  ;-1,93058e-07
7126  ;-9,57768  ;1,53013  ;0,422877  ;-1,93137e-07
4928  ;-5,5  ;0,433013  ;0,433013  ;-1,93335e-07
3001  ;-8,72659  ;6,03639  ;0,5208  ;-1,96313e-07
3927  ;-1,39275  ;0,441227  ;0,429665  ;-1,96370e-07
7832  ;-8,54436  ;9,57036  ;0,434682  ;-1,96453e-07
9286  ;-9,56529  ;8,48329  ;0,434705  ;-1,97586e-07
3473  ;-1,51671  ;9,56529  ;0,434705  ;-1,98021e-07
8299  ;-0,422269  ;1,52332  ;0,434705  ;-1,98100e-07
8494  ;-3,20719  ;0,871666  ;0,501373  ;-1,98861e-07
8495  ;-2,68572  ;0,896751  ;0,501373  ;-1,99112e-07
1571  ;-2,06562  ;7,33225  ;0,548219  ;-2,00498e-07
7684  ;-2,47125  ;9,54502  ;0,454982  ;-2,01212e-07
9399  ;-9,54502  ;7,52875  ;0,454982  ;-2,01261e-07
5932  ;-0,433013  ;2,48562  ;0,454982  ;-2,02018e-07
10431  ;-7,51972  ;9,56391  ;0,454983  ;-2,02067e-07
9476  ;-4,46218  ;2,67197  ;0,567455  ;-2,02084e-07
5743  ;-5,3503  ;9,13295  ;0,511569  ;-2,02228e-07
3468  ;-4,8503  ;9,13295  ;0,511569  ;-2,02939e-07
7851  ;-9,70672  ;8,97374  ;0,414091  ;-2,04781e-07
2275  ;-9,64601  ;0,417622  ;0,366678  ;-2,05158e-07
10061  ;-7,02695  ;8,75914  ;0,538767  ;-2,05845e-07
7147  ;-9,15961  ;6,28639  ;0,5208  ;-2,07078e-07
6200  ;-9,15961  ;5,78639  ;0,5208  ;-2,07118e-07
10010  ;-1,26665  ;2,95443  ;0,544792  ;-2,08029e-07
7030  ;-1,24164  ;3,93494  ;0,548208  ;-2,08280e-07
1526  ;-4,94848  ;7,08737  ;0,586031  ;-2,08304e-07
7848  ;-9,49509  ;9,24703  ;0,434705  ;-2,08598e-07
8890  ;-0,45405  ;6,98558  ;0,485592  ;-2,11027e-07
10285  ;-2,47319  ;7,25516  ;0,586754  ;-2,12878e-07
1098  ;-5,47669  ;8,74463  ;0,56512  ;-2,13477e-07
