13:23; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: 
Referencia seleccionada: Todos
Elemento  ;X (mm)  ;Y (mm)  ;Z (mm)  ;EPSY
6079  ;-2,24356  ;0,393684  ;9,51625  ;-5,00617e-07
1226  ;-8,95182  ;4,19891  ;6,53997  ;-5,00618e-07
314  ;-4,40573  ;2,80383  ;3,32883  ;-5,00622e-07
5096  ;-4,50237  ;9,8067  ;7,98721  ;-5,00626e-07
2796  ;-1,16764  ;5,04075  ;5,38264  ;-5,00628e-07
6806  ;-0,500687  ;4,94603  ;7,85606  ;-5,00629e-07
4889  ;-7,562  ;9,38371  ;9,32199  ;-5,00631e-07
3344  ;-9,84439  ;7,04154  ;8,8133  ;-5,00632e-07
4746  ;-9,48305  ;6,13481  ;8,28994  ;-5,00637e-07
5785  ;-9,58657  ;7,72728  ;9,51052  ;-5,00638e-07
2443  ;-2,24929  ;9,55281  ;9,53811  ;-5,00639e-07
4878  ;-6,49398  ;9,7994  ;8,46966  ;-5,00639e-07
2703  ;-1,3119  ;5,76991  ;4,86437  ;-5,00640e-07
4762  ;-3,12705  ;8,81954  ;8,34363  ;-5,00642e-07
4319  ;-8,06687  ;0,765441  ;9,83369  ;-5,00643e-07
5595  ;-5,95123  ;1,0827  ;6,63415  ;-5,00644e-07
4149  ;-9,33907  ;2,01929  ;9,82658  ;-5,00652e-07
3586  ;-9,2735  ;8,05597  ;9,83635  ;-5,00653e-07
806  ;-6,47229  ;8,80774  ;7,42522  ;-5,00659e-07
6543  ;-8,80096  ;4,21848  ;5,66125  ;-5,00660e-07
5262  ;-0,643255  ;7,52057  ;9,29891  ;-5,00662e-07
7544  ;-9,09294  ;4,21125  ;7,44127  ;-5,00666e-07
3048  ;-8,20638  ;2,40234  ;4,43961  ;-5,00667e-07
3237  ;-8,38188  ;2,80484  ;3,94711  ;-5,00669e-07
5241  ;-1,6955  ;8,61305  ;9,59016  ;-5,00673e-07
5723  ;-3,33192  ;9,20839  ;8,69273  ;-5,00675e-07
5249  ;-0,723408  ;2,03351  ;9,79294  ;-5,00676e-07
4154  ;-2,29904  ;8,48717  ;8,92897  ;-5,00679e-07
3407  ;-0,147904  ;2,98586  ;8,83108  ;-5,00688e-07
7019  ;-7,17535  ;1,05135  ;8,88295  ;-5,00689e-07
5696  ;-0,660177  ;2,5181  ;9,27229  ;-5,00691e-07
4082  ;-3,32125  ;9,6914  ;8,75752  ;-5,00695e-07
1868  ;-0,89978  ;3,385  ;8,48217  ;-5,00696e-07
7567  ;-2,34618  ;0,932327  ;9,30903  ;-5,00697e-07
1815  ;-2,98052  ;0,203005  ;8,87314  ;-5,00698e-07
1874  ;-8,41593  ;8,54173  ;9,6703  ;-5,00701e-07
2314  ;-1,35711  ;3,17586  ;7,47312  ;-5,00708e-07
4705  ;-3,96205  ;9,48124  ;8,28522  ;-5,00709e-07
4104  ;-9,81312  ;3,04943  ;8,82136  ;-5,00711e-07
6612  ;-1,49198  ;1,64549  ;9,46949  ;-5,00713e-07
6573  ;-9,55021  ;2,25926  ;9,60854  ;-5,00714e-07
2161  ;-0,512274  ;2,26872  ;9,56561  ;-5,00717e-07
1330  ;-7,46759  ;1,22277  ;9,0138  ;-5,00724e-07
3664  ;-5,54779  ;9,15394  ;7,4028  ;-5,00727e-07
7561  ;-7,69975  ;9,05792  ;9,37398  ;-5,00734e-07
1146  ;-1,54873  ;3,24825  ;4,07075  ;-5,00734e-07
3877  ;-7,37779  ;1,68566  ;4,8709  ;-5,00734e-07
6866  ;-5,91528  ;9,11092  ;7,57067  ;-5,00738e-07
1583  ;-6,32923  ;0,541685  ;8,56765  ;-5,00742e-07
2099  ;-8,1821  ;7,38731  ;7,19315  ;-5,00742e-07
4336  ;-8,67412  ;7,3939  ;8,84962  ;-5,00745e-07
3759  ;-6,9864  ;0,144361  ;8,83682  ;-5,00748e-07
7392  ;-8,63118  ;1,68543  ;9,66027  ;-5,00748e-07
1253  ;-4,32728  ;8,40559  ;3,8481  ;-5,00752e-07
7471  ;-9,36333  ;2,56124  ;9,29747  ;-5,00753e-07
1068  ;-6,48925  ;1,23066  ;7,38384  ;-5,00754e-07
4320  ;-8,11383  ;1,2408  ;9,83369  ;-5,00755e-07
5998  ;-3,69028  ;8,7059  ;5,61413  ;-5,00762e-07
1685  ;-0,147904  ;3,36818  ;8,62539  ;-5,00763e-07
4591  ;-3,27794  ;8,63322  ;7,35941  ;-5,00764e-07
6789  ;-5,02509  ;9,4971  ;7,98548  ;-5,00764e-07
3394  ;-9,81312  ;3,42698  ;8,60639  ;-5,00764e-07
5798  ;-0,954429  ;4,5081  ;7,00515  ;-5,00767e-07
3785  ;-3,29346  ;8,59522  ;6,20126  ;-5,00767e-07
2331  ;-0,978914  ;7,65094  ;9,35096  ;-5,00769e-07
3622  ;-7,02853  ;9,79685  ;8,9371  ;-5,00770e-07
6120  ;-9,29745  ;7,45653  ;9,32677  ;-5,00770e-07
3301  ;-8,8205  ;8,08065  ;9,83635  ;-5,00771e-07
6926  ;-7,63896  ;1,00885  ;9,35054  ;-5,00774e-07
2712  ;-1,98484  ;8,88863  ;9,75615  ;-5,00778e-07
5786  ;-7,34672  ;0,837438  ;9,2197  ;-5,00780e-07
1801  ;-8,18813  ;7,37343  ;6,76043  ;-5,00782e-07
730  ;-7,76418  ;7,83381  ;7,07152  ;-5,00786e-07
5489  ;-1,1472  ;2,66796  ;9,01021  ;-5,00787e-07
491  ;-6,6114  ;0,144361  ;8,62031  ;-5,00790e-07
2100  ;-6,79668  ;8,63709  ;7,63468  ;-5,00795e-07
6873  ;-8,99859  ;7,64498  ;9,37963  ;-5,00799e-07
4123  ;-9,55528  ;7,02079  ;9,06256  ;-5,00800e-07
6338  ;-5,8917  ;0,938922  ;7,47581  ;-5,00805e-07
4245  ;-0,248326  ;7,01377  ;8,96952  ;-5,00808e-07
4155  ;-1,26069  ;8,0931  ;9,834  ;-5,00810e-07
3912  ;-8,88603  ;1,99465  ;9,82658  ;-5,00821e-07
355  ;-3,00953  ;7,73307  ;3,09777  ;-5,00825e-07
6224  ;-1,63587  ;8,60145  ;2,20233  ;-5,00825e-07
5837  ;-4,51279  ;0,902955  ;7,27749  ;-5,00827e-07
5365  ;-8,10053  ;8,74923  ;9,83394  ;-5,00827e-07
2456  ;-1,90677  ;1,26062  ;9,83403  ;-5,00829e-07
6425  ;-3,00606  ;9,53385  ;9,05806  ;-5,00832e-07
2156  ;-0,910419  ;3,68579  ;8,24628  ;-5,00832e-07
6674  ;-1,85247  ;8,34306  ;9,31487  ;-5,00833e-07
5296  ;-2,55695  ;9,2424  ;9,35433  ;-5,00850e-07
4223  ;-2,12602  ;8,08602  ;2,989  ;-5,00850e-07
4231  ;-2,50098  ;8,12054  ;3,04668  ;-5,00854e-07
1867  ;-3,69321  ;1,17634  ;7,4123  ;-5,00859e-07
3638  ;-1,1764  ;2,00883  ;9,79294  ;-5,00866e-07
438  ;-2,71122  ;4,30032  ;3,31377  ;-5,00866e-07
6603  ;-3,72185  ;0,483892  ;8,64081  ;-5,00868e-07
1371  ;-7,5067  ;1,71705  ;8,50899  ;-5,00872e-07
5999  ;-2,56724  ;8,65789  ;9,02047  ;-5,00873e-07
6646  ;-0,509604  ;6,28561  ;8,62884  ;-5,00874e-07
2785  ;-1,42099  ;6,74989  ;6,78106  ;-5,00874e-07
5855  ;-5,58276  ;0,943057  ;7,25787  ;-5,00875e-07
1899  ;-1,60205  ;2,90929  ;4,36568  ;-5,00882e-07
6212  ;-8,90695  ;6,49445  ;8,20986  ;-5,00884e-07
206  ;-6,43521  ;7,10116  ;3,2635  ;-5,00884e-07
7359  ;-0,67033  ;6,04392  ;8,36445  ;-5,00886e-07
1999  ;-2,36896  ;1,97906  ;8,20437  ;-5,00887e-07
5122  ;-9,10897  ;6,17369  ;8,15776  ;-5,00891e-07
4118  ;-3,85913  ;9,10839  ;8,16927  ;-5,00894e-07
4904  ;-9,7946  ;6,4432  ;8,63832  ;-5,00896e-07
1347  ;-8,38368  ;2,15183  ;9,15664  ;-5,00896e-07
2318  ;-4,82665  ;1,1485  ;5,73533  ;-5,00897e-07
490  ;-3,62738  ;2,66255  ;3,22777  ;-5,00899e-07
5643  ;-9,31716  ;5,15013  ;7,94081  ;-5,00909e-07
6715  ;-5,94424  ;0,613824  ;8,36035  ;-5,00912e-07
1929  ;-2,3492  ;1,48424  ;9,08874  ;-5,00914e-07
2928  ;-8,92648  ;4,97839  ;6,26517  ;-5,00923e-07
6418  ;-9,3137  ;4,82914  ;7,9079  ;-5,00923e-07
5441  ;-1,34303  ;3,28445  ;7,81946  ;-5,00924e-07
5780  ;-8,28259  ;8,22274  ;9,39494  ;-5,00927e-07
4466  ;-2,89936  ;8,41353  ;8,12318  ;-5,00930e-07
3734  ;-8,85028  ;2,74293  ;9,03267  ;-5,00930e-07
4428  ;-4,04475  ;8,94722  ;7,48591  ;-5,00936e-07
5269  ;-9,07707  ;3,79861  ;8,26293  ;-5,00936e-07
6042  ;-6,02218  ;9,38894  ;8,44495  ;-5,00937e-07
6107  ;-8,99089  ;6,81596  ;8,79813  ;-5,00937e-07
3029  ;-8,87731  ;5,93526  ;6,55793  ;-5,00937e-07
6487  ;-8,7059  ;6,60442  ;7,73419  ;-5,00941e-07
3180  ;-1,79726  ;1,97557  ;9,14746  ;-5,00954e-07
2829  ;-8,5755  ;2,9464  ;8,36994  ;-5,00955e-07
6112  ;-6,26246  ;9,54096  ;8,71239  ;-5,00955e-07
3905  ;-8,39341  ;7,0347  ;6,37063  ;-5,00958e-07
6029  ;-3,45492  ;0,686897  ;8,81452  ;-5,00959e-07
7462  ;-0,928423  ;4,45017  ;7,34727  ;-5,00959e-07
7076  ;-0,379672  ;3,58912  ;8,79426  ;-5,00959e-07
433  ;-2,64987  ;6,77205  ;3,18374  ;-5,00960e-07
4547  ;-8,82833  ;4,11107  ;6,01082  ;-5,00964e-07
3309  ;-2,51867  ;8,15654  ;8,2653  ;-5,00965e-07
2541  ;-1,64827  ;1,09712  ;1,61906  ;-5,00971e-07
1748  ;-9,34988  ;6,71398  ;8,99992  ;-5,00973e-07
2010  ;-0,962747  ;2,63919  ;9,34866  ;-5,00978e-07
4834  ;-9,60308  ;4,35866  ;8,44331  ;-5,00980e-07
4756  ;-3,52789  ;8,99128  ;8,46738  ;-5,00987e-07
2899  ;-6,86876  ;8,56498  ;8,06087  ;-5,00988e-07
2431  ;-1,10044  ;4,20551  ;6,80618  ;-5,00990e-07
4842  ;-4,03417  ;0,997922  ;7,71768  ;-5,00993e-07
3094  ;-4,14562  ;0,753847  ;8,23369  ;-5,00995e-07
5297  ;-3,62014  ;9,84714  ;8,64812  ;-5,00996e-07
1808  ;-0,36441  ;2,74207  ;9,47935  ;-5,00997e-07
2124  ;-1,79271  ;2,58682  ;5,55308  ;-5,00998e-07
782  ;-6,68116  ;2,25843  ;3,20462  ;-5,01000e-07
4871  ;-5,17661  ;1,1633  ;5,73259  ;-5,01004e-07
1912  ;-2,57893  ;1,84635  ;7,91394  ;-5,01010e-07
5272  ;-9,4162  ;3,91064  ;8,56525  ;-5,01017e-07
6424  ;-3,3789  ;9,38099  ;9,00675  ;-5,01020e-07
3719  ;-1,70621  ;2,29371  ;8,97498  ;-5,01020e-07
5751  ;-1,15513  ;3,67256  ;7,80935  ;-5,01021e-07
3398  ;-2,71978  ;0,432054  ;9,52266  ;-5,01026e-07
6103  ;-9,59661  ;2,79943  ;9,47088  ;-5,01029e-07
6833  ;-1,03297  ;6,0444  ;7,73659  ;-5,01030e-07
2313  ;-1,21443  ;3,01068  ;8,79979  ;-5,01033e-07
1625  ;-7,88037  ;7,62362  ;7,3524  ;-5,01038e-07
2723  ;-7,24713  ;0,373411  ;9,48634  ;-5,01039e-07
4638  ;-0,390311  ;4,1399  ;8,55837  ;-5,01046e-07
7361  ;-0,993532  ;5,68945  ;7,53771  ;-5,01056e-07
4357  ;-6,36922  ;0,358875  ;8,88344  ;-5,01058e-07
1629  ;-6,5436  ;0,984652  ;8,66392  ;-5,01067e-07
1684  ;-5,19046  ;7,46251  ;3,36505  ;-5,01069e-07
3177  ;-3,41813  ;1,35243  ;7,53341  ;-5,01075e-07
5102  ;-1,04656  ;5,03743  ;6,63596  ;-5,01077e-07
3224  ;-8,5232  ;6,38849  ;4,49315  ;-5,01082e-07
7027  ;-9,57662  ;3,70041  ;8,85206  ;-5,01083e-07
7560  ;-7,4574  ;8,55958  ;9,12486  ;-5,01086e-07
5030  ;-2,16955  ;2,12941  ;2,97051  ;-5,01088e-07
4916  ;-8,92948  ;5,92163  ;7,45886  ;-5,01089e-07
6148  ;-1,43212  ;3,42931  ;5,08817  ;-5,01089e-07
7470  ;-9,02524  ;2,68865  ;9,3709  ;-5,01092e-07
6742  ;-7,28927  ;9,5678  ;9,58662  ;-5,01092e-07
5299  ;-2,37933  ;8,03831  ;8,57075  ;-5,01095e-07
6995  ;-8,566  ;1,4113  ;1,78354  ;-5,01103e-07
382  ;-5,5445  ;5,66081  ;3,48124  ;-5,01106e-07
2212  ;-6,13121  ;8,83741  ;7,44794  ;-5,01108e-07
6113  ;-6,53844  ;9,3378  ;8,95007  ;-5,01113e-07
1797  ;-7,48229  ;8,02592  ;7,99976  ;-5,01116e-07
479  ;-1,7457  ;2,65979  ;3,23586  ;-5,01116e-07
3488  ;-2,48671  ;0,229049  ;9,78195  ;-5,01117e-07
4011  ;-9,63763  ;5,84941  ;8,60093  ;-5,01118e-07
5827  ;-1,04467  ;5,46214  ;6,76138  ;-5,01122e-07
2767  ;-8,19683  ;2,69703  ;8,25254  ;-5,01123e-07
4956  ;-7,51329  ;9,77095  ;9,78195  ;-5,01124e-07
4293  ;-9,78349  ;2,49745  ;9,78195  ;-5,01127e-07
6569  ;-8,3221  ;1,94791  ;9,49487  ;-5,01128e-07
5110  ;-7,51074  ;0,22905  ;9,78349  ;-5,01130e-07
5532  ;-5,37626  ;0,391771  ;8,4114  ;-5,01130e-07
3793  ;-4,84639  ;8,99839  ;6,98756  ;-5,01131e-07
3221  ;-0,216506  ;2,49269  ;9,77267  ;-5,01135e-07
5271  ;-0,229049  ;7,51329  ;9,78195  ;-5,01136e-07
7078  ;-2,46115  ;1,22757  ;9,41171  ;-5,01138e-07
3069  ;-9,78349  ;7,5  ;9,78349  ;-5,01139e-07
1716  ;-1,47577  ;6,7481  ;7,42789  ;-5,01141e-07
327  ;-6,77913  ;1,45786  ;7,57932  ;-5,01141e-07
1729  ;-8,0514  ;2,19264  ;8,90159  ;-5,01142e-07
3059  ;-2,49729  ;9,78349  ;9,78196  ;-5,01142e-07
3904  ;-7,75474  ;7,84013  ;6,40747  ;-5,01142e-07
7360  ;-0,75793  ;6,54683  ;8,89894  ;-5,01145e-07
5584  ;-8,32388  ;2,84047  ;3,57019  ;-5,01153e-07
5884  ;-2,18011  ;8,35873  ;9,32207  ;-5,01153e-07
2369  ;-1,04523  ;3,32164  ;8,87534  ;-5,01154e-07
1750  ;-2,22  ;7,76028  ;6,63621  ;-5,01155e-07
5049  ;-0,477375  ;7,27451  ;9,61904  ;-5,01156e-07
3485  ;-1,88249  ;7,76512  ;8,99335  ;-5,01159e-07
7070  ;-7,55148  ;8,79152  ;9,47529  ;-5,01162e-07
7569  ;-2,56024  ;1,63467  ;8,91803  ;-5,01162e-07
3746  ;-8,72031  ;3,68775  ;6,92073  ;-5,01171e-07
5603  ;-4,25903  ;9,65383  ;8,59924  ;-5,01174e-07
4337  ;-0,147904  ;2,99207  ;9,26285  ;-5,01176e-07
4946  ;-1,50647  ;2,54676  ;9,14699  ;-5,01176e-07
5635  ;-1,74794  ;1,96517  ;9,47042  ;-5,01177e-07
4301  ;-9,81312  ;3,04943  ;9,25438  ;-5,01178e-07
4902  ;-9,49438  ;7,22925  ;9,59975  ;-5,01181e-07
7073  ;-0,576127  ;4,95768  ;8,36941  ;-5,01183e-07
7461  ;-0,896119  ;4,94167  ;7,80839  ;-5,01186e-07
2508  ;-3,94707  ;0,841135  ;8,52224  ;-5,01188e-07
7357  ;-0,449477  ;5,80143  ;8,64988  ;-5,01191e-07
5201  ;-7,70057  ;8,22312  ;9,04484  ;-5,01191e-07
3169  ;-4,38839  ;0,532877  ;8,52052  ;-5,01192e-07
3936  ;-2,98052  ;0,203005  ;9,30615  ;-5,01194e-07
7411  ;-1,59136  ;7,50748  ;9,10573  ;-5,01198e-07
3400  ;-8,90396  ;4,30082  ;7,11706  ;-5,01199e-07
3033  ;-6,20697  ;8,73748  ;6,76026  ;-5,01204e-07
3937  ;-5,03944  ;0,567405  ;8,34951  ;-5,01207e-07
4409  ;-1,27431  ;6,792  ;8,7086  ;-5,01208e-07
4274  ;-4,703  ;1,07133  ;6,6613  ;-5,01209e-07
2133  ;-1,46558  ;6,67177  ;5,77342  ;-5,01209e-07
2846  ;-6,9864  ;0,144361  ;9,26983  ;-5,01212e-07
6595  ;-6,7051  ;8,87681  ;8,81614  ;-5,01215e-07
5622  ;-5,3795  ;1,0705  ;6,73371  ;-5,01216e-07
4461  ;-2,80495  ;9,47308  ;9,59817  ;-5,01218e-07
4351  ;-6,26343  ;1,27963  ;6,7783  ;-5,01220e-07
7352  ;-5,7782  ;9,58953  ;8,67625  ;-5,01220e-07
6614  ;-1,26784  ;2,36512  ;9,64198  ;-5,01224e-07
4247  ;-0,158542  ;4,42517  ;8,38826  ;-5,01228e-07
2988  ;-6,16835  ;1,21502  ;7,41067  ;-5,01234e-07
4680  ;-8,12187  ;7,42865  ;8,42316  ;-5,01235e-07
5891  ;-2,26565  ;8,62335  ;9,59736  ;-5,01238e-07
5714  ;-4,0987  ;1,81725  ;3,57114  ;-5,01239e-07
2163  ;-8,73793  ;3,51678  ;8,30521  ;-5,01241e-07
1562  ;-4,38138  ;8,8583  ;6,32318  ;-5,01244e-07
2584  ;-2,31092  ;1,89944  ;3,19032  ;-5,01244e-07
3981  ;-2,52773  ;7,9757  ;7,70678  ;-5,01249e-07
549  ;-4,73608  ;6,90704  ;3,40088  ;-5,01251e-07
6702  ;-3,82545  ;1,24941  ;6,73973  ;-5,01253e-07
6570  ;-8,75908  ;2,36203  ;9,68197  ;-5,01254e-07
5893  ;-2,59795  ;8,76599  ;9,41357  ;-5,01261e-07
5363  ;-8,43099  ;7,57375  ;9,22087  ;-5,01263e-07
7559  ;-7,02853  ;9,79685  ;9,37011  ;-5,01265e-07
7301  ;-2,1233  ;1,90942  ;9,1915  ;-5,01265e-07
822  ;-5,01394  ;9,39979  ;8,42322  ;-5,01266e-07
4338  ;-7,95593  ;8,2088  ;9,39527  ;-5,01268e-07
3661  ;-9,71088  ;6,97925  ;9,38324  ;-5,01268e-07
323  ;-8,3663  ;7,05859  ;5,82958  ;-5,01268e-07
5492  ;-5,11403  ;9,12428  ;7,91366  ;-5,01269e-07
7071  ;-7,82251  ;8,51936  ;9,67062  ;-5,01274e-07
358  ;-4,40205  ;2,13347  ;3,38637  ;-5,01279e-07
6983  ;-3,02822  ;8,46602  ;8,52014  ;-5,01284e-07
3470  ;-7,99628  ;8,10604  ;3,36558  ;-5,01285e-07
4465  ;-2,52624  ;8,19173  ;8,8188  ;-5,01286e-07
2250  ;-7,42694  ;8,04479  ;6,58359  ;-5,01287e-07
7023  ;-8,51694  ;2,58592  ;9,17835  ;-5,01290e-07
2718  ;-8,26711  ;7,86919  ;9,40462  ;-5,01292e-07
7079  ;-2,18108  ;1,49988  ;9,67101  ;-5,01293e-07
1795  ;-3,05495  ;9,68959  ;9,38167  ;-5,01293e-07
6653  ;-0,248326  ;7,01377  ;9,40254  ;-5,01297e-07
4725  ;-1,63485  ;6,99493  ;3,9705  ;-5,01298e-07
2164  ;-8,87972  ;3,97588  ;7,96622  ;-5,01299e-07
4206  ;-1,19785  ;5,7891  ;6,51189  ;-5,01301e-07
1164  ;-8,0181  ;2,59992  ;7,81529  ;-5,01305e-07
1615  ;-5,63408  ;0,606285  ;8,67452  ;-5,01305e-07
4995  ;-1,30403  ;7,52305  ;9,51257  ;-5,01307e-07
2373  ;-4,53818  ;0,175634  ;8,42257  ;-5,01309e-07
5456  ;-7,83679  ;1,5174  ;9,67363  ;-5,01309e-07
1069  ;-6,1586  ;1,05679  ;8,45662  ;-5,01310e-07
1411  ;-7,55374  ;1,34325  ;9,51943  ;-5,01311e-07
4341  ;-8,69533  ;7,48836  ;9,49623  ;-5,01313e-07
2179  ;-4,51389  ;9,8067  ;8,43558  ;-5,01314e-07
7397  ;-7,81832  ;2,01058  ;9,07976  ;-5,01315e-07
1224  ;-8,92861  ;5,13911  ;6,83464  ;-5,01317e-07
4244  ;-0,160726  ;5,50831  ;8,43657  ;-5,01320e-07
4004  ;-1,91755  ;7,19111  ;3,2796  ;-5,01321e-07
3316  ;-1,84147  ;7,94192  ;9,40019  ;-5,01326e-07
6021  ;-8,20523  ;2,83329  ;7,45185  ;-5,01326e-07
4340  ;-8,53145  ;7,78379  ;9,67998  ;-5,01327e-07
329  ;-6,75668  ;1,52407  ;8,00188  ;-5,01328e-07
5221  ;-1,23325  ;8,63219  ;2,01471  ;-5,01333e-07
3546  ;-8,56494  ;3,39725  ;7,61083  ;-5,01334e-07
2190  ;-5,50972  ;9,84798  ;8,43353  ;-5,01335e-07
6779  ;-0,4154  ;4,69936  ;8,63381  ;-5,01336e-07
4325  ;-7,38237  ;1,55717  ;9,18268  ;-5,01339e-07
3718  ;-3,23286  ;1,39648  ;8,54943  ;-5,01340e-07
1295  ;-1,93437  ;7,87359  ;3,29489  ;-5,01345e-07
7369  ;-7,77251  ;7,74068  ;8,49103  ;-5,01347e-07
3791  ;-3,69033  ;8,68347  ;7,20714  ;-5,01349e-07
5238  ;-1,53106  ;7,80879  ;9,67548  ;-5,01350e-07
2733  ;-7,55291  ;1,80857  ;8,90842  ;-5,01351e-07
4143  ;-4,20552  ;7,40945  ;3,32877  ;-5,01355e-07
2686  ;-6,72249  ;1,10305  ;9,04201  ;-5,01355e-07
3979  ;-2,79582  ;8,14848  ;7,35296  ;-5,01357e-07
3869  ;-9,84303  ;5,53122  ;8,44707  ;-5,01359e-07
6953  ;-4,81304  ;0,350905  ;8,63747  ;-5,01365e-07
6271  ;-5,02839  ;0,955651  ;7,64547  ;-5,01367e-07
7169  ;-0,596178  ;3,46412  ;9,22727  ;-5,01373e-07
4345  ;-0,417584  ;5,28251  ;8,68212  ;-5,01382e-07
2276  ;-3,76929  ;8,69461  ;6,79345  ;-5,01383e-07
2745  ;-3,21208  ;1,54649  ;8,19533  ;-5,01383e-07
3450  ;-2,89704  ;1,6926  ;6,10848  ;-5,01384e-07
7526  ;-3,49444  ;1,17333  ;8,67977  ;-5,01391e-07
6940  ;-5,86112  ;9,01611  ;8,37313  ;-5,01392e-07
184  ;-6,60988  ;3,95905  ;3,3889  ;-5,01393e-07
878  ;-5,25005  ;9,59309  ;8,68861  ;-5,01400e-07
6871  ;-4,75423  ;9,5518  ;8,69066  ;-5,01405e-07
7333  ;-9,53433  ;5,33967  ;8,69425  ;-5,01407e-07
826  ;-7,0702  ;8,10017  ;3,26321  ;-5,01411e-07
7469  ;-8,45537  ;2,382  ;9,51658  ;-5,01419e-07
2372  ;-4,35703  ;1,20918  ;6,07788  ;-5,01426e-07
3736  ;-9,01341  ;3,99342  ;8,60403  ;-5,01426e-07
2077  ;-1,5585  ;2,3683  ;9,48544  ;-5,01426e-07
5791  ;-7,01104  ;0,89113  ;9,54864  ;-5,01434e-07
2282  ;-4,78384  ;8,86079  ;6,53193  ;-5,01437e-07
2213  ;-5,72112  ;8,91535  ;7,80951  ;-5,01437e-07
5655  ;-9,7946  ;6,0682  ;8,85483  ;-5,01442e-07
5089  ;-2,79444  ;8,36245  ;8,9103  ;-5,01443e-07
4335  ;-8,37086  ;7,23728  ;8,96622  ;-5,01443e-07
1992  ;-7,1302  ;1,71332  ;5,94556  ;-5,01444e-07
6700  ;-2,0068  ;2,56086  ;8,43471  ;-5,01445e-07
5440  ;-0,883486  ;2,98816  ;9,55572  ;-5,01445e-07
2210  ;-5,35362  ;8,95837  ;7,64165  ;-5,01448e-07
6951  ;-4,18985  ;0,620166  ;8,80907  ;-5,01453e-07
7568  ;-3,23307  ;0,419511  ;9,5242  ;-5,01453e-07
3678  ;-8,15029  ;7,92298  ;3,12102  ;-5,01453e-07
3641  ;-0,36441  ;3,24939  ;9,49017  ;-5,01454e-07
3392  ;-4,23812  ;1,14041  ;7,47814  ;-5,01456e-07
1121  ;-4,67546  ;1,94747  ;3,51319  ;-5,01457e-07
692  ;-8,63287  ;3,76838  ;5,90005  ;-5,01459e-07
7521  ;-0,580916  ;2,99939  ;9,70668  ;-5,01460e-07
4742  ;-6,7364  ;0,360867  ;9,48634  ;-5,01461e-07
4476  ;-6,99713  ;0,589917  ;9,70284  ;-5,01463e-07
2152  ;-0,231768  ;3,96473  ;8,87108  ;-5,01464e-07
2658  ;-9,59661  ;3,30198  ;9,47242  ;-5,01464e-07
6244  ;-4,11483  ;8,88759  ;8,30147  ;-5,01465e-07
4420  ;-4,82051  ;8,96365  ;7,66458  ;-5,01466e-07
7009  ;-2,97233  ;0,64856  ;9,7407  ;-5,01474e-07
5946  ;-3,4477  ;0,682434  ;9,31786  ;-5,01475e-07
1998  ;-8,91906  ;5,82205  ;8,22507  ;-5,01480e-07
6417  ;-9,18983  ;5,27343  ;8,45057  ;-5,01481e-07
2765  ;-6,27883  ;1,33487  ;8,0569  ;-5,01487e-07
4109  ;-9,18638  ;4,95244  ;8,41765  ;-5,01489e-07
5844  ;-6,49422  ;0,575381  ;9,31645  ;-5,01489e-07
4358  ;-1,3563  ;3,64836  ;6,89443  ;-5,01490e-07
2736  ;-9,3801  ;3,05198  ;9,68893  ;-5,01493e-07
5281  ;-0,28875  ;6,04311  ;8,91427  ;-5,01497e-07
4869  ;-6,77598  ;9,58034  ;9,58816  ;-5,01502e-07
5341  ;-0,898748  ;3,32789  ;9,29282  ;-5,01504e-07
3226  ;-0,647169  ;4,4141  ;8,80392  ;-5,01509e-07
7081  ;-2,07398  ;1,89902  ;9,51447  ;-5,01514e-07
2684  ;-7,03672  ;9,35129  ;9,80466  ;-5,01517e-07
6420  ;-9,32893  ;5,65787  ;8,84811  ;-5,01517e-07
3174  ;-1,13906  ;6,0547  ;8,2628  ;-5,01518e-07
5266  ;-9,7635  ;4,39843  ;8,73012  ;-5,01519e-07
3391  ;-9,36011  ;3,57541  ;9,28507  ;-5,01520e-07
3039  ;-8,68  ;6,19358  ;7,17444  ;-5,01521e-07
1687  ;-3,96463  ;0,262922  ;8,92763  ;-5,01523e-07
3207  ;-8,95457  ;5,28493  ;7,64458  ;-5,01527e-07
6860  ;-9,28898  ;6,54744  ;9,3206  ;-5,01534e-07
7390  ;-7,93083  ;1,93332  ;9,50823  ;-5,01536e-07
5483  ;-8,92946  ;4,55839  ;7,73312  ;-5,01537e-07
5513  ;-1,38085  ;3,7007  ;5,83125  ;-5,01537e-07
2748  ;-6,01849  ;9,74155  ;8,94369  ;-5,01538e-07
7028  ;-9,29438  ;4,66712  ;8,69049  ;-5,01540e-07
2696  ;-3,99514  ;9,84714  ;8,86462  ;-5,01543e-07
6204  ;-4,49937  ;9,39894  ;8,85432  ;-5,01544e-07
5793  ;-5,65768  ;0,389786  ;8,96248  ;-5,01545e-07
5019  ;-9,04201  ;3,05184  ;9,54432  ;-5,01545e-07
5286  ;-0,464833  ;6,76123  ;9,62058  ;-5,01548e-07
3310  ;-6,54447  ;9,3219  ;9,39787  ;-5,01555e-07
3066  ;-9,7635  ;4,02343  ;8,94662  ;-5,01557e-07
4543  ;-1,14874  ;4,1293  ;8,30973  ;-5,01558e-07
1196  ;-1,50416  ;6,65985  ;5,43086  ;-5,01561e-07
